componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,496,272,BRC0270N,Nome não encontrado
Energia,kcal,118,64,BRC0270N,Nome não encontrado
Umidade,g,"73,3","40,3",BRC0270N,Nome não encontrado
Carboidrato total,g,"8,86","4,87",BRC0270N,Nome não encontrado
Carboidrato disponível,g,"7,81","4,29",BRC0270N,Nome não encontrado
Proteína,g,"12,8","7,07",BRC0270N,Nome não encontrado
Lipídios,g,"3,68","2,02",BRC0270N,Nome não encontrado
Fibra alimentar,g,"1,06","0,58",BRC0270N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0270N,Nome não encontrado
Cinzas,g,"1,30","0,72",BRC0270N,Nome não encontrado
Colesterol,mg,241,132,BRC0270N,Nome não encontrado
Ácidos graxos saturados,g,"1,90","1,05",BRC0270N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,89","0,49",BRC0270N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,26",BRC0270N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0270N,Nome não encontrado
Cálcio,mg,"5,83","3,20",BRC0270N,Nome não encontrado
Ferro,mg,"2,45","1,35",BRC0270N,Nome não encontrado
Sódio,mg,133,"73,5",BRC0270N,Nome não encontrado
Magnésio,mg,"9,98","5,49",BRC0270N,Nome não encontrado
Fósforo,mg,182,100,BRC0270N,Nome não encontrado
Potássio,mg,210,115,BRC0270N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0270N,Nome não encontrado
Zinco,mg,"1,68","0,93",BRC0270N,Nome não encontrado
Cobre,mg,"5,08","2,79",BRC0270N,Nome não encontrado
Selênio,mcg,"0,29","0,16",BRC0270N,Nome não encontrado
Vitamina A (RE),mcg,5850,3218,BRC0270N,Nome não encontrado
Vitamina A (RAE),mcg,5840,3212,BRC0270N,Nome não encontrado
Vitamina D,mcg,"0,82","0,45",BRC0270N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,51","0,28",BRC0270N,Nome não encontrado
Tiamina,mg,"0,13","0,07",BRC0270N,Nome não encontrado
Riboflavina,mg,"1,08","0,59",BRC0270N,Nome não encontrado
Niacina,mg,"4,85","2,67",BRC0270N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0270N,Nome não encontrado
Vitamina B12,mcg,"30,9","17,0",BRC0270N,Nome não encontrado
Vitamina C,mg,"1,10","0,61",BRC0270N,Nome não encontrado
Equivalente de folato,mcg,115,"63,7",BRC0270N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0270N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0270N,Nome não encontrado
Gordura de adição,g,-,-,BRC0270N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0270N,Nome não encontrado
Proteína animal,g,-,-,BRC0270N,Nome não encontrado
