componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,198,79,BRC0636B,Nome não encontrado
Energia,kcal,48,19,BRC0636B,Nome não encontrado
Umidade,g,"90,0","36,0",BRC0636B,Nome não encontrado
Carboidrato total,g,"2,92","1,17",BRC0636B,Nome não encontrado
Carboidrato disponível,g,"0,64","0,25",BRC0636B,Nome não encontrado
Proteína,g,"2,36","0,94",BRC0636B,Nome não encontrado
Lipídios,g,"3,48","1,39",BRC0636B,Nome não encontrado
Fibra alimentar,g,"2,28","0,91",BRC0636B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0636B,Nome não encontrado
Cinzas,g,"1,25","0,50",BRC0636B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0636B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,21",BRC0636B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,46","0,98",BRC0636B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,44","0,17",BRC0636B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0636B,Nome não encontrado
Cálcio,mg,104,"41,8",BRC0636B,Nome não encontrado
Ferro,mg,"1,08","0,43",BRC0636B,Nome não encontrado
Sódio,mg,"59,9","23,9",BRC0636B,Nome não encontrado
Magnésio,mg,"22,4","8,96",BRC0636B,Nome não encontrado
Fósforo,mg,"30,7","12,3",BRC0636B,Nome não encontrado
Potássio,mg,301,120,BRC0636B,Nome não encontrado
Manganês,mg,"0,33","0,13",BRC0636B,Nome não encontrado
Zinco,mg,"0,37","0,15",BRC0636B,Nome não encontrado
Cobre,mg,"0,07","0,03",BRC0636B,Nome não encontrado
Selênio,mcg,"0,24","0,09",BRC0636B,Nome não encontrado
Vitamina A (RE),mcg,549,219,BRC0636B,Nome não encontrado
Vitamina A (RAE),mcg,274,109,BRC0636B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0636B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","0,28",BRC0636B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0636B,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0636B,Nome não encontrado
Niacina,mg,"0,43","0,17",BRC0636B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0636B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0636B,Nome não encontrado
Vitamina C,mg,"54,2","21,7",BRC0636B,Nome não encontrado
Equivalente de folato,mcg,"74,3","29,7",BRC0636B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0636B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0636B,Nome não encontrado
Gordura de adição,g,-,-,BRC0636B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0636B,Nome não encontrado
Proteína animal,g,-,-,BRC0636B,Nome não encontrado
