componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1106,773,BRC0216K,Nome não encontrado
Energia,kcal,265,185,BRC0216K,Nome não encontrado
Umidade,g,"9,91","6,93",BRC0216K,Nome não encontrado
Carboidrato total,g,"29,1","20,4",BRC0216K,Nome não encontrado
Carboidrato disponível,g,"28,7","20,1",BRC0216K,Nome não encontrado
Proteína,g,"3,81","2,67",BRC0216K,Nome não encontrado
Lipídios,g,"14,9","10,4",BRC0216K,Nome não encontrado
Fibra alimentar,g,"0,39","0,27",BRC0216K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0216K,Nome não encontrado
Cinzas,g,"0,35","0,24",BRC0216K,Nome não encontrado
Colesterol,mg,111,"78,0",BRC0216K,Nome não encontrado
Ácidos graxos saturados,g,"8,35","5,85",BRC0216K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,07","2,85",BRC0216K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,51","0,36",BRC0216K,Nome não encontrado
Ácidos graxos trans,g,"0,44","0,31",BRC0216K,Nome não encontrado
Cálcio,mg,"21,0","14,7",BRC0216K,Nome não encontrado
Ferro,mg,"1,53","1,07",BRC0216K,Nome não encontrado
Sódio,mg,"32,1","22,5",BRC0216K,Nome não encontrado
Magnésio,mg,"12,0","8,38",BRC0216K,Nome não encontrado
Fósforo,mg,"57,6","40,4",BRC0216K,Nome não encontrado
Potássio,mg,"83,4","58,4",BRC0216K,Nome não encontrado
Manganês,mg,"0,44","0,31",BRC0216K,Nome não encontrado
Zinco,mg,"0,41","0,28",BRC0216K,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0216K,Nome não encontrado
Selênio,mcg,"1,06","0,74",BRC0216K,Nome não encontrado
Vitamina A (RE),mcg,156,109,BRC0216K,Nome não encontrado
Vitamina A (RAE),mcg,154,107,BRC0216K,Nome não encontrado
Vitamina D,mcg,"0,36","0,25",BRC0216K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,55","0,39",BRC0216K,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0216K,Nome não encontrado
Riboflavina,mg,"0,07","0,05",BRC0216K,Nome não encontrado
Niacina,mg,"0,13","0,09",BRC0216K,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0216K,Nome não encontrado
Vitamina B12,mcg,"0,20","0,14",BRC0216K,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0216K,Nome não encontrado
Equivalente de folato,mcg,"49,6","34,8",BRC0216K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0216K,Nome não encontrado
Açúcar de adição,g,,,BRC0216K,Nome não encontrado
Gordura de adição,g,-,-,BRC0216K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0216K,Nome não encontrado
Proteína animal,g,-,-,BRC0216K,Nome não encontrado
