componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,203,111,BRC0639N,Nome não encontrado
Energia,kcal,49,26,BRC0639N,Nome não encontrado
Umidade,g,"85,1","46,8",BRC0639N,Nome não encontrado
Carboidrato total,g,"10,8","5,96",BRC0639N,Nome não encontrado
Carboidrato disponível,g,"5,88","3,23",BRC0639N,Nome não encontrado
Proteína,g,"2,83","1,55",BRC0639N,Nome não encontrado
Lipídios,g,"0,43","0,24",BRC0639N,Nome não encontrado
Fibra alimentar,g,"4,96","2,73",BRC0639N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0639N,Nome não encontrado
Cinzas,g,"0,81","0,45",BRC0639N,Nome não encontrado
Colesterol,mg,"0,47","0,26",BRC0639N,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,05",BRC0639N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,09","0,05",BRC0639N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,19","0,10",BRC0639N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0639N,Nome não encontrado
Cálcio,mg,"20,1","11,1",BRC0639N,Nome não encontrado
Ferro,mg,"0,84","0,46",BRC0639N,Nome não encontrado
Sódio,mg,102,"56,3",BRC0639N,Nome não encontrado
Magnésio,mg,"23,8","13,1",BRC0639N,Nome não encontrado
Fósforo,mg,"53,5","29,4",BRC0639N,Nome não encontrado
Potássio,mg,195,107,BRC0639N,Nome não encontrado
Manganês,mg,"0,23","0,13",BRC0639N,Nome não encontrado
Zinco,mg,"1,04","0,57",BRC0639N,Nome não encontrado
Cobre,mg,"0,30","0,16",BRC0639N,Nome não encontrado
Selênio,mcg,"1,53","0,84",BRC0639N,Nome não encontrado
Vitamina A (RE),mcg,257,141,BRC0639N,Nome não encontrado
Vitamina A (RAE),mcg,129,"71,1",BRC0639N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0639N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,98","0,54",BRC0639N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0639N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0639N,Nome não encontrado
Niacina,mg,"0,48","0,27",BRC0639N,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0639N,Nome não encontrado
Vitamina B12,mcg,"0,01","0,01",BRC0639N,Nome não encontrado
Vitamina C,mg,"3,55","1,95",BRC0639N,Nome não encontrado
Equivalente de folato,mcg,"46,0","25,3",BRC0639N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0639N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0639N,Nome não encontrado
Gordura de adição,g,-,-,BRC0639N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0639N,Nome não encontrado
Proteína animal,g,-,-,BRC0639N,Nome não encontrado
