componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,423,423,BRC0281E,Nome não encontrado
Energia,kcal,101,100,BRC0281E,Nome não encontrado
Umidade,g,"79,0","79,0",BRC0281E,Nome não encontrado
Carboidrato total,g,"2,58","2,58",BRC0281E,Nome não encontrado
Carboidrato disponível,g,"2,12","2,12",BRC0281E,Nome não encontrado
Proteína,g,"13,1","13,1",BRC0281E,Nome não encontrado
Lipídios,g,"4,33","4,33",BRC0281E,Nome não encontrado
Fibra alimentar,g,"0,47","0,47",BRC0281E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0281E,Nome não encontrado
Cinzas,g,"1,04","1,04",BRC0281E,Nome não encontrado
Colesterol,mg,"63,8","63,8",BRC0281E,Nome não encontrado
Ácidos graxos saturados,g,"0,83","0,83",BRC0281E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,65","2,65",BRC0281E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,45","0,45",BRC0281E,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0281E,Nome não encontrado
Cálcio,mg,"25,7","25,7",BRC0281E,Nome não encontrado
Ferro,mg,"0,89","0,89",BRC0281E,Nome não encontrado
Sódio,mg,131,131,BRC0281E,Nome não encontrado
Magnésio,mg,"22,7","22,7",BRC0281E,Nome não encontrado
Fósforo,mg,126,126,BRC0281E,Nome não encontrado
Potássio,mg,236,236,BRC0281E,Nome não encontrado
Manganês,mg,"0,07","0,07",BRC0281E,Nome não encontrado
Zinco,mg,"0,57","0,57",BRC0281E,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0281E,Nome não encontrado
Selênio,mcg,"22,3","22,3",BRC0281E,Nome não encontrado
Vitamina A (RE),mcg,"33,6","33,6",BRC0281E,Nome não encontrado
Vitamina A (RAE),mcg,"34,4","34,4",BRC0281E,Nome não encontrado
Vitamina D,mcg,"2,14","2,14",BRC0281E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,02","1,02",BRC0281E,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0281E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0281E,Nome não encontrado
Niacina,mg,"1,89","1,89",BRC0281E,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0281E,Nome não encontrado
Vitamina B12,mcg,"3,18","3,18",BRC0281E,Nome não encontrado
Vitamina C,mg,"5,77","5,77",BRC0281E,Nome não encontrado
Equivalente de folato,mcg,"13,8","13,8",BRC0281E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0281E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0281E,Nome não encontrado
Gordura de adição,g,-,-,BRC0281E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0281E,Nome não encontrado
Proteína animal,g,-,-,BRC0281E,Nome não encontrado
