componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,183,73,BRC0394B,Nome não encontrado
Energia,kcal,44,17,BRC0394B,Nome não encontrado
Umidade,g,"91,2","36,5",BRC0394B,Nome não encontrado
Carboidrato total,g,"2,76","1,10",BRC0394B,Nome não encontrado
Carboidrato disponível,g,"0,63","0,25",BRC0394B,Nome não encontrado
Proteína,g,"1,65","0,66",BRC0394B,Nome não encontrado
Lipídios,g,"3,44","1,38",BRC0394B,Nome não encontrado
Fibra alimentar,g,"2,13","0,85",BRC0394B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0394B,Nome não encontrado
Cinzas,g,"0,99","0,40",BRC0394B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0394B,Nome não encontrado
Ácidos graxos saturados,g,"0,55","0,22",BRC0394B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,41","0,96",BRC0394B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,17",BRC0394B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0394B,Nome não encontrado
Cálcio,mg,"58,6","23,5",BRC0394B,Nome não encontrado
Ferro,mg,"1,40","0,56",BRC0394B,Nome não encontrado
Sódio,mg,"58,3","23,3",BRC0394B,Nome não encontrado
Magnésio,mg,"13,6","5,45",BRC0394B,Nome não encontrado
Fósforo,mg,"35,0","14,0",BRC0394B,Nome não encontrado
Potássio,mg,319,127,BRC0394B,Nome não encontrado
Manganês,mg,"0,31","0,12",BRC0394B,Nome não encontrado
Zinco,mg,"0,36","0,14",BRC0394B,Nome não encontrado
Cobre,mg,"0,05","0,02",BRC0394B,Nome não encontrado
Selênio,mcg,"0,22","0,09",BRC0394B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0394B,Nome não encontrado
Vitamina A (RAE),mcg,209,"83,6",BRC0394B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0394B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,74","0,30",BRC0394B,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0394B,Nome não encontrado
Riboflavina,mg,"0,03","0,01",BRC0394B,Nome não encontrado
Niacina,mg,"0,39","0,15",BRC0394B,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0394B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0394B,Nome não encontrado
Vitamina C,mg,"30,1","12,0",BRC0394B,Nome não encontrado
Equivalente de folato,mcg,"50,8","20,3",BRC0394B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0394B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0394B,Nome não encontrado
Gordura de adição,g,-,-,BRC0394B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0394B,Nome não encontrado
Proteína animal,g,-,-,BRC0394B,Nome não encontrado
