componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,237,130,BRC0292N,Nome não encontrado
Energia,kcal,56,30,BRC0292N,Nome não encontrado
Umidade,g,"85,2","46,9",BRC0292N,Nome não encontrado
Carboidrato total,g,"13,8","7,58",BRC0292N,Nome não encontrado
Carboidrato disponível,g,"11,7","6,45",BRC0292N,Nome não encontrado
Proteína,g,"0,46","0,25",BRC0292N,Nome não encontrado
Lipídios,g,"0,35","0,19",BRC0292N,Nome não encontrado
Fibra alimentar,g,"2,06","1,13",BRC0292N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0292N,Nome não encontrado
Cinzas,g,"0,20","0,11",BRC0292N,Nome não encontrado
Colesterol,mg,"0,09","0,05",BRC0292N,Nome não encontrado
Ácidos graxos saturados,g,"0,08","0,04",BRC0292N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,02",BRC0292N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0292N,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,02",BRC0292N,Nome não encontrado
Cálcio,mg,"8,46","4,65",BRC0292N,Nome não encontrado
Ferro,mg,"2,98","1,64",BRC0292N,Nome não encontrado
Sódio,mg,"1,23","0,68",BRC0292N,Nome não encontrado
Magnésio,mg,"10,9","5,97",BRC0292N,Nome não encontrado
Fósforo,mg,"12,6","6,92",BRC0292N,Nome não encontrado
Potássio,mg,191,105,BRC0292N,Nome não encontrado
Manganês,mg,"36,5","20,1",BRC0292N,Nome não encontrado
Zinco,mg,"0,06","0,03",BRC0292N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0292N,Nome não encontrado
Selênio,mcg,"0,19","0,11",BRC0292N,Nome não encontrado
Vitamina A (RE),mcg,"3,04","1,67",BRC0292N,Nome não encontrado
Vitamina A (RAE),mcg,"1,52","0,84",BRC0292N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0292N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,11",BRC0292N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0292N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0292N,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0292N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0292N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0292N,Nome não encontrado
Vitamina C,mg,"11,6","6,37",BRC0292N,Nome não encontrado
Equivalente de folato,mcg,"7,05","3,88",BRC0292N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0292N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0292N,Nome não encontrado
Gordura de adição,g,-,-,BRC0292N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0292N,Nome não encontrado
Proteína animal,g,-,-,BRC0292N,Nome não encontrado
