componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,369,332,BRC0429B,Nome não encontrado
Energia,kcal,88,79,BRC0429B,Nome não encontrado
Umidade,g,"80,0","72,0",BRC0429B,Nome não encontrado
Carboidrato total,g,"12,6","11,3",BRC0429B,Nome não encontrado
Carboidrato disponível,g,"9,53","8,58",BRC0429B,Nome não encontrado
Proteína,g,"1,63","1,47",BRC0429B,Nome não encontrado
Lipídios,g,"4,19","3,77",BRC0429B,Nome não encontrado
Fibra alimentar,g,"3,08","2,77",BRC0429B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0429B,Nome não encontrado
Cinzas,g,"1,61","1,45",BRC0429B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0429B,Nome não encontrado
Ácidos graxos saturados,g,"0,68","0,62",BRC0429B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,94","0,85",BRC0429B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,43","2,19",BRC0429B,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0429B,Nome não encontrado
Cálcio,mg,"18,9","17,0",BRC0429B,Nome não encontrado
Ferro,mg,"0,28","0,25",BRC0429B,Nome não encontrado
Sódio,mg,175,157,BRC0429B,Nome não encontrado
Magnésio,mg,"19,5","17,6",BRC0429B,Nome não encontrado
Fósforo,mg,"31,2","28,1",BRC0429B,Nome não encontrado
Potássio,mg,299,269,BRC0429B,Nome não encontrado
Manganês,mg,"0,12","0,11",BRC0429B,Nome não encontrado
Zinco,mg,"0,18","0,16",BRC0429B,Nome não encontrado
Cobre,mg,"0,11","0,10",BRC0429B,Nome não encontrado
Selênio,mcg,"0,76","0,68",BRC0429B,Nome não encontrado
Vitamina A (RE),mcg,334,300,BRC0429B,Nome não encontrado
Vitamina A (RAE),mcg,167,150,BRC0429B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0429B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,29","1,16",BRC0429B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0429B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0429B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0429B,Nome não encontrado
Vitamina B6,mg,"0,06","0,05",BRC0429B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0429B,Nome não encontrado
Vitamina C,mg,"9,64","8,67",BRC0429B,Nome não encontrado
Equivalente de folato,mcg,"16,4","14,8",BRC0429B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0429B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0429B,Nome não encontrado
Gordura de adição,g,-,-,BRC0429B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0429B,Nome não encontrado
Proteína animal,g,-,-,BRC0429B,Nome não encontrado
