componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,481,264,BRC0226N,Nome não encontrado
Energia,kcal,115,63,BRC0226N,Nome não encontrado
Umidade,g,"77,5","42,6",BRC0226N,Nome não encontrado
Carboidrato total,g,"5,25","2,89",BRC0226N,Nome não encontrado
Carboidrato disponível,g,"3,99","2,20",BRC0226N,Nome não encontrado
Proteína,g,"10,7","5,90",BRC0226N,Nome não encontrado
Lipídios,g,"5,97","3,28",BRC0226N,Nome não encontrado
Fibra alimentar,g,"1,26","0,69",BRC0226N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0226N,Nome não encontrado
Cinzas,g,"0,57","0,32",BRC0226N,Nome não encontrado
Colesterol,mg,"38,1","21,0",BRC0226N,Nome não encontrado
Ácidos graxos saturados,g,"2,28","1,26",BRC0226N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,77","0,98",BRC0226N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,36","0,75",BRC0226N,Nome não encontrado
Ácidos graxos trans,g,"0,14","0,08",BRC0226N,Nome não encontrado
Cálcio,mg,"16,0","8,82",BRC0226N,Nome não encontrado
Ferro,mg,"1,03","0,57",BRC0226N,Nome não encontrado
Sódio,mg,"20,8","11,5",BRC0226N,Nome não encontrado
Magnésio,mg,"11,9","6,55",BRC0226N,Nome não encontrado
Fósforo,mg,"74,4","40,9",BRC0226N,Nome não encontrado
Potássio,mg,181,"99,6",BRC0226N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0226N,Nome não encontrado
Zinco,mg,"2,91","1,60",BRC0226N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0226N,Nome não encontrado
Selênio,mcg,"0,27","0,15",BRC0226N,Nome não encontrado
Vitamina A (RE),mcg,"86,8","47,7",BRC0226N,Nome não encontrado
Vitamina A (RAE),mcg,"43,6","24,0",BRC0226N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0226N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,51","0,28",BRC0226N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0226N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0226N,Nome não encontrado
Niacina,mg,"0,65","0,36",BRC0226N,Nome não encontrado
Vitamina B6,mg,"0,06","0,03",BRC0226N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0226N,Nome não encontrado
Vitamina C,mg,"9,22","5,07",BRC0226N,Nome não encontrado
Equivalente de folato,mcg,"21,0","11,5",BRC0226N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0226N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0226N,Nome não encontrado
Gordura de adição,g,-,-,BRC0226N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0226N,Nome não encontrado
Proteína animal,g,-,-,BRC0226N,Nome não encontrado
