componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (140 g),codigo_alimento,nome_alimento
Energia,kJ,1047,1466,BRC0339A,Nome não encontrado
Energia,kcal,250,350,BRC0339A,Nome não encontrado
Umidade,g,"49,6","69,5",BRC0339A,Nome não encontrado
Carboidrato total,g,"22,1","30,9",BRC0339A,Nome não encontrado
Carboidrato disponível,g,"21,1","29,5",BRC0339A,Nome não encontrado
Proteína,g,"13,8","19,3",BRC0339A,Nome não encontrado
Lipídios,g,"12,1","17,0",BRC0339A,Nome não encontrado
Fibra alimentar,g,"1,03","1,44",BRC0339A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0339A,Nome não encontrado
Cinzas,g,"2,40","3,36",BRC0339A,Nome não encontrado
Colesterol,mg,"40,4","56,5",BRC0339A,Nome não encontrado
Ácidos graxos saturados,g,"4,35","6,08",BRC0339A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,76","3,86",BRC0339A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,03","4,24",BRC0339A,Nome não encontrado
Ácidos graxos trans,g,"0,30","0,41",BRC0339A,Nome não encontrado
Cálcio,mg,219,306,BRC0339A,Nome não encontrado
Ferro,mg,"1,62","2,26",BRC0339A,Nome não encontrado
Sódio,mg,790,1106,BRC0339A,Nome não encontrado
Magnésio,mg,"31,3","43,9",BRC0339A,Nome não encontrado
Fósforo,mg,255,357,BRC0339A,Nome não encontrado
Potássio,mg,187,262,BRC0339A,Nome não encontrado
Manganês,mg,"0,65","0,91",BRC0339A,Nome não encontrado
Zinco,mg,"1,73","2,42",BRC0339A,Nome não encontrado
Cobre,mg,"0,08","0,12",BRC0339A,Nome não encontrado
Selênio,mcg,"2,12","2,96",BRC0339A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0339A,Nome não encontrado
Vitamina A (RAE),mcg,"1,00","1,40",BRC0339A,Nome não encontrado
Vitamina D,mcg,"0,02","0,03",BRC0339A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,32","0,44",BRC0339A,Nome não encontrado
Tiamina,mg,"0,04","0,06",BRC0339A,Nome não encontrado
Riboflavina,mg,"0,13","0,18",BRC0339A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0339A,Nome não encontrado
Vitamina B6,mg,"0,06","0,08",BRC0339A,Nome não encontrado
Vitamina B12,mcg,"0,63","0,88",BRC0339A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0339A,Nome não encontrado
Equivalente de folato,mcg,"54,5","76,3",BRC0339A,Nome não encontrado
Sal de adição,g,,,BRC0339A,Nome não encontrado
Açúcar de adição,g,,,BRC0339A,Nome não encontrado
Gordura de adição,g,-,-,BRC0339A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0339A,Nome não encontrado
Proteína animal,g,-,-,BRC0339A,Nome não encontrado
