componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,411,226,BRC0544N,Nome não encontrado
Energia,kcal,98,54,BRC0544N,Nome não encontrado
Umidade,g,"78,8","43,3",BRC0544N,Nome não encontrado
Carboidrato total,g,"5,50","3,02",BRC0544N,Nome não encontrado
Carboidrato disponível,g,"3,37","1,85",BRC0544N,Nome não encontrado
Proteína,g,"10,6","5,85",BRC0544N,Nome não encontrado
Lipídios,g,"4,23","2,32",BRC0544N,Nome não encontrado
Fibra alimentar,g,"2,13","1,17",BRC0544N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0544N,Nome não encontrado
Cinzas,g,"0,84","0,46",BRC0544N,Nome não encontrado
Colesterol,mg,"17,3","9,50",BRC0544N,Nome não encontrado
Ácidos graxos saturados,g,"1,24","0,68",BRC0544N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","0,75",BRC0544N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,31","0,72",BRC0544N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0544N,Nome não encontrado
Cálcio,mg,"10,6","5,83",BRC0544N,Nome não encontrado
Ferro,mg,"1,07","0,59",BRC0544N,Nome não encontrado
Sódio,mg,120,"66,1",BRC0544N,Nome não encontrado
Magnésio,mg,"13,9","7,66",BRC0544N,Nome não encontrado
Fósforo,mg,"78,2","43,0",BRC0544N,Nome não encontrado
Potássio,mg,196,108,BRC0544N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0544N,Nome não encontrado
Zinco,mg,"2,37","1,30",BRC0544N,Nome não encontrado
Cobre,mg,"0,15","0,08",BRC0544N,Nome não encontrado
Selênio,mcg,"0,64","0,35",BRC0544N,Nome não encontrado
Vitamina A (RE),mcg,143,"78,8",BRC0544N,Nome não encontrado
Vitamina A (RAE),mcg,"72,1","39,7",BRC0544N,Nome não encontrado
Vitamina D,mcg,"0,09","0,05",BRC0544N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,32","0,72",BRC0544N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0544N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0544N,Nome não encontrado
Niacina,mg,"0,80","0,44",BRC0544N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0544N,Nome não encontrado
Vitamina B12,mcg,"0,42","0,23",BRC0544N,Nome não encontrado
Vitamina C,mg,"1,31","0,72",BRC0544N,Nome não encontrado
Equivalente de folato,mcg,"17,6","9,69",BRC0544N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0544N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0544N,Nome não encontrado
Gordura de adição,g,-,-,BRC0544N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0544N,Nome não encontrado
Proteína animal,g,-,-,BRC0544N,Nome não encontrado
