componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,267,239,BRC0618B,Nome não encontrado
Energia,kcal,64,57,BRC0618B,Nome não encontrado
Umidade,g,"85,9","77,3",BRC0618B,Nome não encontrado
Carboidrato total,g,"8,23","7,41",BRC0618B,Nome não encontrado
Carboidrato disponível,g,"5,48","4,93",BRC0618B,Nome não encontrado
Proteína,g,"1,46","1,31",BRC0618B,Nome não encontrado
Lipídios,g,"3,42","3,08",BRC0618B,Nome não encontrado
Fibra alimentar,g,"2,75","2,48",BRC0618B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0618B,Nome não encontrado
Cinzas,g,"0,95","0,86",BRC0618B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0618B,Nome não encontrado
Ácidos graxos saturados,g,"0,51","0,46",BRC0618B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","2,18",BRC0618B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,38",BRC0618B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0618B,Nome não encontrado
Cálcio,mg,"29,9","26,9",BRC0618B,Nome não encontrado
Ferro,mg,"0,48","0,43",BRC0618B,Nome não encontrado
Sódio,mg,"60,5","54,4",BRC0618B,Nome não encontrado
Magnésio,mg,"16,0","14,4",BRC0618B,Nome não encontrado
Fósforo,mg,"22,0","19,8",BRC0618B,Nome não encontrado
Potássio,mg,322,290,BRC0618B,Nome não encontrado
Manganês,mg,"1,45","1,30",BRC0618B,Nome não encontrado
Zinco,mg,"0,40","0,36",BRC0618B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0618B,Nome não encontrado
Selênio,mcg,"0,40","0,36",BRC0618B,Nome não encontrado
Vitamina A (RE),mcg,264,237,BRC0618B,Nome não encontrado
Vitamina A (RAE),mcg,132,118,BRC0618B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0618B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,81","0,73",BRC0618B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0618B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0618B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0618B,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0618B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0618B,Nome não encontrado
Vitamina C,mg,"8,13","7,32",BRC0618B,Nome não encontrado
Equivalente de folato,mcg,"62,5","56,2",BRC0618B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0618B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0618B,Nome não encontrado
Gordura de adição,g,-,-,BRC0618B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0618B,Nome não encontrado
Proteína animal,g,-,-,BRC0618B,Nome não encontrado
