componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,1352,405,BRC0115K,Nome não encontrado
Energia,kcal,320,96,BRC0115K,Nome não encontrado
Umidade,g,"26,5","7,95",BRC0115K,Nome não encontrado
Carboidrato total,g,"61,4","18,4",BRC0115K,Nome não encontrado
Carboidrato disponível,g,"59,3","17,8",BRC0115K,Nome não encontrado
Proteína,g,"3,33","1,00",BRC0115K,Nome não encontrado
Lipídios,g,"7,31","2,19",BRC0115K,Nome não encontrado
Fibra alimentar,g,"2,13","0,64",BRC0115K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0115K,Nome não encontrado
Cinzas,g,"1,45","0,44",BRC0115K,Nome não encontrado
Colesterol,mg,"28,4","8,52",BRC0115K,Nome não encontrado
Ácidos graxos saturados,g,"4,47","1,34",BRC0115K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,11","0,63",BRC0115K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,38","0,11",BRC0115K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0115K,Nome não encontrado
Cálcio,mg,164,"49,3",BRC0115K,Nome não encontrado
Ferro,mg,"0,40","0,12",BRC0115K,Nome não encontrado
Sódio,mg,"78,0","23,4",BRC0115K,Nome não encontrado
Magnésio,mg,"25,6","7,68",BRC0115K,Nome não encontrado
Fósforo,mg,230,"69,2",BRC0115K,Nome não encontrado
Potássio,mg,429,128,BRC0115K,Nome não encontrado
Manganês,mg,"0,09","0,03",BRC0115K,Nome não encontrado
Zinco,mg,"0,61","0,18",BRC0115K,Nome não encontrado
Cobre,mg,"0,08","0,03",BRC0115K,Nome não encontrado
Selênio,mcg,"0,09","0,03",BRC0115K,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0115K,Nome não encontrado
Vitamina A (RAE),mcg,"84,2","25,3",BRC0115K,Nome não encontrado
Vitamina D,mcg,"0,20","0,06",BRC0115K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,10",BRC0115K,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0115K,Nome não encontrado
Riboflavina,mg,"0,30","0,09",BRC0115K,Nome não encontrado
Niacina,mg,"0,69","0,21",BRC0115K,Nome não encontrado
Vitamina B6,mg,"0,07","0,02",BRC0115K,Nome não encontrado
Vitamina B12,mcg,"0,19","0,06",BRC0115K,Nome não encontrado
Vitamina C,mg,"1,74","0,52",BRC0115K,Nome não encontrado
Equivalente de folato,mcg,"7,80","2,34",BRC0115K,Nome não encontrado
Sal de adição,g,,,BRC0115K,Nome não encontrado
Açúcar de adição,g,,,BRC0115K,Nome não encontrado
Gordura de adição,g,-,-,BRC0115K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0115K,Nome não encontrado
Proteína animal,g,-,-,BRC0115K,Nome não encontrado
