componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,802,881,BRC0750F,Nome não encontrado
Energia,kcal,193,211,BRC0750F,Nome não encontrado
Umidade,g,"68,0","74,8",BRC0750F,Nome não encontrado
Carboidrato total,g,"1,33","1,47",BRC0750F,Nome não encontrado
Carboidrato disponível,g,"0,82","0,91",BRC0750F,Nome não encontrado
Proteína,g,"17,1","18,8",BRC0750F,Nome não encontrado
Lipídios,g,"13,3","14,6",BRC0750F,Nome não encontrado
Fibra alimentar,g,"0,51","0,56",BRC0750F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0750F,Nome não encontrado
Cinzas,g,"1,43","1,57",BRC0750F,Nome não encontrado
Colesterol,mg,"91,4",100,BRC0750F,Nome não encontrado
Ácidos graxos saturados,g,"3,70","4,07",BRC0750F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,56","6,11",BRC0750F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,04","3,34",BRC0750F,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,04",BRC0750F,Nome não encontrado
Cálcio,mg,"11,0","12,1",BRC0750F,Nome não encontrado
Ferro,mg,"0,52","0,57",BRC0750F,Nome não encontrado
Sódio,mg,295,325,BRC0750F,Nome não encontrado
Magnésio,mg,"18,3","20,1",BRC0750F,Nome não encontrado
Fósforo,mg,107,118,BRC0750F,Nome não encontrado
Potássio,mg,139,153,BRC0750F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0750F,Nome não encontrado
Zinco,mg,"1,21","1,33",BRC0750F,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0750F,Nome não encontrado
Selênio,mcg,"8,50","9,35",BRC0750F,Nome não encontrado
Vitamina A (RE),mcg,"27,2","29,9",BRC0750F,Nome não encontrado
Vitamina A (RAE),mcg,"13,6","15,0",BRC0750F,Nome não encontrado
Vitamina D,mcg,"0,06","0,07",BRC0750F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,62","0,68",BRC0750F,Nome não encontrado
Tiamina,mg,"0,08","0,09",BRC0750F,Nome não encontrado
Riboflavina,mg,"0,04","0,05",BRC0750F,Nome não encontrado
Niacina,mg,"1,44","1,58",BRC0750F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0750F,Nome não encontrado
Vitamina B12,mcg,"0,12","0,13",BRC0750F,Nome não encontrado
Vitamina C,mg,"4,05","4,46",BRC0750F,Nome não encontrado
Equivalente de folato,mcg,"6,72","7,39",BRC0750F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0750F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0750F,Nome não encontrado
Gordura de adição,g,-,-,BRC0750F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0750F,Nome não encontrado
Proteína animal,g,-,-,BRC0750F,Nome não encontrado
