componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,388,213,BRC0591N,Nome não encontrado
Energia,kcal,92,50,BRC0591N,Nome não encontrado
Umidade,g,"78,6","43,2",BRC0591N,Nome não encontrado
Carboidrato total,g,"5,85","3,22",BRC0591N,Nome não encontrado
Carboidrato disponível,g,"3,98","2,19",BRC0591N,Nome não encontrado
Proteína,g,"12,2","6,73",BRC0591N,Nome não encontrado
Lipídios,g,"2,65","1,46",BRC0591N,Nome não encontrado
Fibra alimentar,g,"1,87","1,03",BRC0591N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0591N,Nome não encontrado
Cinzas,g,"0,70","0,39",BRC0591N,Nome não encontrado
Colesterol,mg,"38,2","21,0",BRC0591N,Nome não encontrado
Ácidos graxos saturados,g,"1,02","0,56",BRC0591N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,04","0,57",BRC0591N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,16",BRC0591N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0591N,Nome não encontrado
Cálcio,mg,"10,5","5,76",BRC0591N,Nome não encontrado
Ferro,mg,"1,25","0,69",BRC0591N,Nome não encontrado
Sódio,mg,"20,0","11,0",BRC0591N,Nome não encontrado
Magnésio,mg,"18,8","10,3",BRC0591N,Nome não encontrado
Fósforo,mg,113,"62,3",BRC0591N,Nome não encontrado
Potássio,mg,251,138,BRC0591N,Nome não encontrado
Manganês,mg,"0,10","0,06",BRC0591N,Nome não encontrado
Zinco,mg,"2,68","1,47",BRC0591N,Nome não encontrado
Cobre,mg,"0,09","0,05",BRC0591N,Nome não encontrado
Selênio,mcg,"0,19","0,11",BRC0591N,Nome não encontrado
Vitamina A (RE),mcg,144,"79,4",BRC0591N,Nome não encontrado
Vitamina A (RAE),mcg,"72,4","39,8",BRC0591N,Nome não encontrado
Vitamina D,mcg,,,BRC0591N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,19","0,65",BRC0591N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0591N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0591N,Nome não encontrado
Niacina,mg,"1,11","0,61",BRC0591N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0591N,Nome não encontrado
Vitamina B12,mcg,"1,27","0,70",BRC0591N,Nome não encontrado
Vitamina C,mg,"1,41","0,78",BRC0591N,Nome não encontrado
Equivalente de folato,mcg,"23,0","12,7",BRC0591N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0591N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0591N,Nome não encontrado
Gordura de adição,g,-,-,BRC0591N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0591N,Nome não encontrado
Proteína animal,g,-,-,BRC0591N,Nome não encontrado
