componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,327,179,BRC0204N,Nome não encontrado
Energia,kcal,78,42,BRC0204N,Nome não encontrado
Umidade,g,"81,4","44,8",BRC0204N,Nome não encontrado
Carboidrato total,g,"9,89","5,44",BRC0204N,Nome não encontrado
Carboidrato disponível,g,"6,69","3,68",BRC0204N,Nome não encontrado
Proteína,g,"5,25","2,89",BRC0204N,Nome não encontrado
Lipídios,g,"2,66","1,46",BRC0204N,Nome não encontrado
Fibra alimentar,g,"3,21","1,76",BRC0204N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0204N,Nome não encontrado
Cinzas,g,"0,81","0,44",BRC0204N,Nome não encontrado
Colesterol,mg,"99,5","54,7",BRC0204N,Nome não encontrado
Ácidos graxos saturados,g,"0,79","0,43",BRC0204N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,00","0,55",BRC0204N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,42","0,23",BRC0204N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0204N,Nome não encontrado
Cálcio,mg,"24,4","13,4",BRC0204N,Nome não encontrado
Ferro,mg,"0,93","0,51",BRC0204N,Nome não encontrado
Sódio,mg,135,"74,7",BRC0204N,Nome não encontrado
Magnésio,mg,"17,7","9,71",BRC0204N,Nome não encontrado
Fósforo,mg,"84,1","46,2",BRC0204N,Nome não encontrado
Potássio,mg,141,"77,9",BRC0204N,Nome não encontrado
Manganês,mg,"0,17","0,09",BRC0204N,Nome não encontrado
Zinco,mg,"1,01","0,55",BRC0204N,Nome não encontrado
Cobre,mg,"0,22","0,12",BRC0204N,Nome não encontrado
Selênio,mcg,"5,37","2,96",BRC0204N,Nome não encontrado
Vitamina A (RE),mcg,"14,9","8,18",BRC0204N,Nome não encontrado
Vitamina A (RAE),mcg,"7,63","4,20",BRC0204N,Nome não encontrado
Vitamina D,mcg,"0,49","0,27",BRC0204N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,25","0,14",BRC0204N,Nome não encontrado
Tiamina,mg,"0,05","0,03",BRC0204N,Nome não encontrado
Riboflavina,mg,"0,07","0,04",BRC0204N,Nome não encontrado
Niacina,mg,"0,26","0,14",BRC0204N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0204N,Nome não encontrado
Vitamina B12,mcg,"0,25","0,14",BRC0204N,Nome não encontrado
Vitamina C,mg,"0,26","0,14",BRC0204N,Nome não encontrado
Equivalente de folato,mcg,"51,2","28,2",BRC0204N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0204N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0204N,Nome não encontrado
Gordura de adição,g,-,-,BRC0204N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0204N,Nome não encontrado
Proteína animal,g,-,-,BRC0204N,Nome não encontrado
