componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,224,123,BRC0677N,Nome não encontrado
Energia,kcal,54,29,BRC0677N,Nome não encontrado
Umidade,g,"86,8","47,7",BRC0677N,Nome não encontrado
Carboidrato total,g,"7,80","4,29",BRC0677N,Nome não encontrado
Carboidrato disponível,g,"3,95","2,17",BRC0677N,Nome não encontrado
Proteína,g,"2,47","1,36",BRC0677N,Nome não encontrado
Lipídios,g,"2,28","1,25",BRC0677N,Nome não encontrado
Fibra alimentar,g,"3,85","2,11",BRC0677N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0677N,Nome não encontrado
Cinzas,g,"0,70","0,38",BRC0677N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0677N,Nome não encontrado
Ácidos graxos saturados,g,"0,38","0,21",BRC0677N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,52","0,28",BRC0677N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,32","0,73",BRC0677N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0677N,Nome não encontrado
Cálcio,mg,"18,4","10,1",BRC0677N,Nome não encontrado
Ferro,mg,"0,64","0,35",BRC0677N,Nome não encontrado
Sódio,mg,"40,6","22,3",BRC0677N,Nome não encontrado
Magnésio,mg,"23,0","12,7",BRC0677N,Nome não encontrado
Fósforo,mg,"48,7","26,8",BRC0677N,Nome não encontrado
Potássio,mg,212,116,BRC0677N,Nome não encontrado
Manganês,mg,"0,19","0,11",BRC0677N,Nome não encontrado
Zinco,mg,"0,77","0,42",BRC0677N,Nome não encontrado
Cobre,mg,"0,23","0,13",BRC0677N,Nome não encontrado
Selênio,mcg,"1,13","0,62",BRC0677N,Nome não encontrado
Vitamina A (RE),mcg,"28,2","15,5",BRC0677N,Nome não encontrado
Vitamina A (RAE),mcg,"14,3","7,87",BRC0677N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0677N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,07","0,04",BRC0677N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0677N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0677N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0677N,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0677N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0677N,Nome não encontrado
Vitamina C,mg,"1,87","1,03",BRC0677N,Nome não encontrado
Equivalente de folato,mcg,"46,1","25,4",BRC0677N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0677N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0677N,Nome não encontrado
Gordura de adição,g,-,-,BRC0677N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0677N,Nome não encontrado
Proteína animal,g,-,-,BRC0677N,Nome não encontrado
