componente,unidade,Valor por 100g,Colher servir cheia (55 g),Colher servir rasa (40 g),codigo_alimento,nome_alimento
Energia,kJ,795,437,318,BRC0722A,Nome não encontrado
Energia,kcal,190,104,76,BRC0722A,Nome não encontrado
Umidade,g,"62,7","34,5","25,1",BRC0722A,Nome não encontrado
Carboidrato total,g,"14,4","7,89","5,74",BRC0722A,Nome não encontrado
Carboidrato disponível,g,"12,2","6,70","4,87",BRC0722A,Nome não encontrado
Proteína,g,"11,8","6,51","4,73",BRC0722A,Nome não encontrado
Lipídios,g,"9,99","5,49","4,00",BRC0722A,Nome não encontrado
Fibra alimentar,g,"2,17","1,19","0,87",BRC0722A,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0722A,Nome não encontrado
Cinzas,g,"1,13","0,62","0,45",BRC0722A,Nome não encontrado
Colesterol,mg,"39,6","21,8","15,8",BRC0722A,Nome não encontrado
Ácidos graxos saturados,g,"1,16","0,64","0,46",BRC0722A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,36","0,75","0,54",BRC0722A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,49","0,82","0,60",BRC0722A,Nome não encontrado
Ácidos graxos trans,g,"0,05","0,03","0,02",BRC0722A,Nome não encontrado
Cálcio,mg,"12,2","6,72","4,89",BRC0722A,Nome não encontrado
Ferro,mg,"0,44","0,24","0,18",BRC0722A,Nome não encontrado
Sódio,mg,209,114,"83,6",BRC0722A,Nome não encontrado
Magnésio,mg,"20,3","11,2","8,13",BRC0722A,Nome não encontrado
Fósforo,mg,"94,3","51,9","37,7",BRC0722A,Nome não encontrado
Potássio,mg,135,"74,4","54,1",BRC0722A,Nome não encontrado
Manganês,mg,"0,51","0,28","0,21",BRC0722A,Nome não encontrado
Zinco,mg,"0,81","0,45","0,33",BRC0722A,Nome não encontrado
Cobre,mg,"0,14","0,08","0,06",BRC0722A,Nome não encontrado
Selênio,mcg,"0,69","0,38","0,28",BRC0722A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00","0,00",BRC0722A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00","0,00",BRC0722A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00","0,00",BRC0722A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,30","0,17","0,12",BRC0722A,Nome não encontrado
Tiamina,mg,"0,07","0,04","0,03",BRC0722A,Nome não encontrado
Riboflavina,mg,"0,06","0,03","0,02",BRC0722A,Nome não encontrado
Niacina,mg,"5,46","3,00","2,18",BRC0722A,Nome não encontrado
Vitamina B6,mg,"0,02","0,01","0,01",BRC0722A,Nome não encontrado
Vitamina B12,mcg,"0,08","0,04","0,03",BRC0722A,Nome não encontrado
Vitamina C,mg,"2,80","1,54","1,12",BRC0722A,Nome não encontrado
Equivalente de folato,mcg,"4,53","2,49","1,81",BRC0722A,Nome não encontrado
Sal de adição,g,"0,47","0,26","0,19",BRC0722A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00","0,00",BRC0722A,Nome não encontrado
Gordura de adição,g,-,-,-,BRC0722A,Nome não encontrado
Proteína vegetal,g,-,-,-,BRC0722A,Nome não encontrado
Proteína animal,g,-,-,-,BRC0722A,Nome não encontrado
