componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1645,822,BRC0829A,Nome não encontrado
Energia,kcal,392,196,BRC0829A,Nome não encontrado
Umidade,g,"22,9","11,5",BRC0829A,Nome não encontrado
Carboidrato total,g,"52,4","26,2",BRC0829A,Nome não encontrado
Carboidrato disponível,g,"51,6","25,8",BRC0829A,Nome não encontrado
Proteína,g,"6,25","3,13",BRC0829A,Nome não encontrado
Lipídios,g,"17,7","8,86",BRC0829A,Nome não encontrado
Fibra alimentar,g,"0,83","0,41",BRC0829A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0829A,Nome não encontrado
Cinzas,g,"0,72","0,36",BRC0829A,Nome não encontrado
Colesterol,mg,121,"60,9",BRC0829A,Nome não encontrado
Ácidos graxos saturados,g,"9,82","4,91",BRC0829A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,78","2,39",BRC0829A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,69","0,34",BRC0829A,Nome não encontrado
Ácidos graxos trans,g,"0,51","0,25",BRC0829A,Nome não encontrado
Cálcio,mg,"38,9","19,4",BRC0829A,Nome não encontrado
Ferro,mg,"2,14","1,07",BRC0829A,Nome não encontrado
Sódio,mg,"53,6","26,8",BRC0829A,Nome não encontrado
Magnésio,mg,"15,9","7,95",BRC0829A,Nome não encontrado
Fósforo,mg,"85,9","43,0",BRC0829A,Nome não encontrado
Potássio,mg,122,"61,3",BRC0829A,Nome não encontrado
Manganês,mg,"0,37","0,19",BRC0829A,Nome não encontrado
Zinco,mg,"0,64","0,32",BRC0829A,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0829A,Nome não encontrado
Selênio,mcg,"6,35","3,18",BRC0829A,Nome não encontrado
Vitamina A (RE),mcg,222,111,BRC0829A,Nome não encontrado
Vitamina A (RAE),mcg,220,110,BRC0829A,Nome não encontrado
Vitamina D,mcg,"0,44","0,22",BRC0829A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,69","0,35",BRC0829A,Nome não encontrado
Tiamina,mg,"0,10","0,05",BRC0829A,Nome não encontrado
Riboflavina,mg,"0,15","0,08",BRC0829A,Nome não encontrado
Niacina,mg,"0,64","0,32",BRC0829A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0829A,Nome não encontrado
Vitamina B12,mcg,"0,26","0,13",BRC0829A,Nome não encontrado
Vitamina C,mg,"2,61","1,30",BRC0829A,Nome não encontrado
Equivalente de folato,mcg,"63,9","32,0",BRC0829A,Nome não encontrado
Sal de adição,g,,traços,BRC0829A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0829A,Nome não encontrado
Gordura de adição,g,-,-,BRC0829A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0829A,Nome não encontrado
Proteína animal,g,-,-,BRC0829A,Nome não encontrado
