componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,81,56,BRC0532B,Nome não encontrado
Energia,kcal,19,13,BRC0532B,Nome não encontrado
Umidade,g,"94,3","66,0",BRC0532B,Nome não encontrado
Carboidrato total,g,"4,23","2,96",BRC0532B,Nome não encontrado
Carboidrato disponível,g,"2,90","2,03",BRC0532B,Nome não encontrado
Proteína,g,"1,00","0,70",BRC0532B,Nome não encontrado
Lipídios,g,"0,10","0,07",BRC0532B,Nome não encontrado
Fibra alimentar,g,"1,32","0,93",BRC0532B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0532B,Nome não encontrado
Cinzas,g,"0,39","0,27",BRC0532B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0532B,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,03",BRC0532B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,00",BRC0532B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0532B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0532B,Nome não encontrado
Cálcio,mg,"10,9","7,62",BRC0532B,Nome não encontrado
Ferro,mg,"0,22","0,16",BRC0532B,Nome não encontrado
Sódio,mg,"0,18","0,12",BRC0532B,Nome não encontrado
Magnésio,mg,"10,1","7,05",BRC0532B,Nome não encontrado
Fósforo,mg,"20,1","14,1",BRC0532B,Nome não encontrado
Potássio,mg,162,113,BRC0532B,Nome não encontrado
Manganês,mg,"0,10","0,07",BRC0532B,Nome não encontrado
Zinco,mg,"0,14","0,10",BRC0532B,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0532B,Nome não encontrado
Selênio,mcg,"0,09","0,06",BRC0532B,Nome não encontrado
Vitamina A (RE),mcg,"2,56","1,79",BRC0532B,Nome não encontrado
Vitamina A (RAE),mcg,"1,28","0,90",BRC0532B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0532B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,02",BRC0532B,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0532B,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0532B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0532B,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0532B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0532B,Nome não encontrado
Vitamina C,mg,"4,95","3,47",BRC0532B,Nome não encontrado
Equivalente de folato,mcg,"9,29","6,50",BRC0532B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0532B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0532B,Nome não encontrado
Gordura de adição,g,-,-,BRC0532B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0532B,Nome não encontrado
Proteína animal,g,-,-,BRC0532B,Nome não encontrado
