componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1316,1447,BRC0296F,Nome não encontrado
Energia,kcal,316,347,BRC0296F,Nome não encontrado
Umidade,g,"48,2","53,0",BRC0296F,Nome não encontrado
Carboidrato total,g,"0,51","0,56",BRC0296F,Nome não encontrado
Carboidrato disponível,g,"0,40","0,44",BRC0296F,Nome não encontrado
Proteína,g,"26,9","29,6",BRC0296F,Nome não encontrado
Lipídios,g,"23,0","25,3",BRC0296F,Nome não encontrado
Fibra alimentar,g,"0,11","0,12",BRC0296F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0296F,Nome não encontrado
Cinzas,g,"1,38","1,52",BRC0296F,Nome não encontrado
Colesterol,mg,"86,3","94,9",BRC0296F,Nome não encontrado
Ácidos graxos saturados,g,"5,39","5,93",BRC0296F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,38","5,91",BRC0296F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,82","0,90",BRC0296F,Nome não encontrado
Ácidos graxos trans,g,"0,22","0,25",BRC0296F,Nome não encontrado
Cálcio,mg,"8,08","8,89",BRC0296F,Nome não encontrado
Ferro,mg,"2,58","2,84",BRC0296F,Nome não encontrado
Sódio,mg,247,272,BRC0296F,Nome não encontrado
Magnésio,mg,"17,9","19,7",BRC0296F,Nome não encontrado
Fósforo,mg,203,224,BRC0296F,Nome não encontrado
Potássio,mg,314,346,BRC0296F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0296F,Nome não encontrado
Zinco,mg,"5,03","5,54",BRC0296F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0296F,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0296F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0296F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0296F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0296F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,14",BRC0296F,Nome não encontrado
Tiamina,mg,"0,00","0,00",BRC0296F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0296F,Nome não encontrado
Niacina,mg,"2,06","2,26",BRC0296F,Nome não encontrado
Vitamina B6,mg,"0,14","0,15",BRC0296F,Nome não encontrado
Vitamina B12,mcg,"1,28","1,41",BRC0296F,Nome não encontrado
Vitamina C,mg,"0,22","0,24",BRC0296F,Nome não encontrado
Equivalente de folato,mcg,"0,74","0,81",BRC0296F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0296F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0296F,Nome não encontrado
Gordura de adição,g,-,-,BRC0296F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0296F,Nome não encontrado
Proteína animal,g,-,-,BRC0296F,Nome não encontrado
