componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,490,489,BRC0117G,Nome não encontrado
Energia,kcal,116,116,BRC0117G,Nome não encontrado
Umidade,g,"72,0","72,0",BRC0117G,Nome não encontrado
Carboidrato total,g,"18,9","18,9",BRC0117G,Nome não encontrado
Carboidrato disponível,g,"17,1","17,1",BRC0117G,Nome não encontrado
Proteína,g,"5,36","5,36",BRC0117G,Nome não encontrado
Lipídios,g,"2,54","2,54",BRC0117G,Nome não encontrado
Fibra alimentar,g,"1,73","1,73",BRC0117G,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0117G,Nome não encontrado
Cinzas,g,"1,25","1,25",BRC0117G,Nome não encontrado
Colesterol,mg,"3,53","3,53",BRC0117G,Nome não encontrado
Ácidos graxos saturados,g,"0,64","0,64",BRC0117G,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,90","0,90",BRC0117G,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,99","0,99",BRC0117G,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0117G,Nome não encontrado
Cálcio,mg,159,159,BRC0117G,Nome não encontrado
Ferro,mg,"0,76","0,76",BRC0117G,Nome não encontrado
Sódio,mg,"84,2","84,2",BRC0117G,Nome não encontrado
Magnésio,mg,"30,3","30,3",BRC0117G,Nome não encontrado
Fósforo,mg,135,135,BRC0117G,Nome não encontrado
Potássio,mg,247,247,BRC0117G,Nome não encontrado
Manganês,mg,"0,21","0,21",BRC0117G,Nome não encontrado
Zinco,mg,"1,38","1,38",BRC0117G,Nome não encontrado
Cobre,mg,"0,09","0,09",BRC0117G,Nome não encontrado
Selênio,mcg,"49,1","49,1",BRC0117G,Nome não encontrado
Vitamina A (RE),mcg,"5,35","5,35",BRC0117G,Nome não encontrado
Vitamina A (RAE),mcg,"4,73","4,73",BRC0117G,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0117G,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21","0,21",BRC0117G,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0117G,Nome não encontrado
Riboflavina,mg,"0,27","0,27",BRC0117G,Nome não encontrado
Niacina,mg,"0,97","0,97",BRC0117G,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0117G,Nome não encontrado
Vitamina B12,mcg,"0,41","0,41",BRC0117G,Nome não encontrado
Vitamina C,mg,"1,30","1,30",BRC0117G,Nome não encontrado
Equivalente de folato,mcg,"12,5","12,5",BRC0117G,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0117G,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0117G,Nome não encontrado
Gordura de adição,g,-,-,BRC0117G,Nome não encontrado
Proteína vegetal,g,-,-,BRC0117G,Nome não encontrado
Proteína animal,g,-,-,BRC0117G,Nome não encontrado
