componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,345,189,BRC0609N,Nome não encontrado
Energia,kcal,82,45,BRC0609N,Nome não encontrado
Umidade,g,"81,1","44,6",BRC0609N,Nome não encontrado
Carboidrato total,g,"7,20","3,96",BRC0609N,Nome não encontrado
Carboidrato disponível,g,"6,14","3,38",BRC0609N,Nome não encontrado
Proteína,g,"8,65","4,76",BRC0609N,Nome não encontrado
Lipídios,g,"2,31","1,27",BRC0609N,Nome não encontrado
Fibra alimentar,g,"1,06","0,58",BRC0609N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0609N,Nome não encontrado
Cinzas,g,"0,73","0,40",BRC0609N,Nome não encontrado
Colesterol,mg,"25,0","13,7",BRC0609N,Nome não encontrado
Ácidos graxos saturados,g,"0,41","0,22",BRC0609N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,18","0,65",BRC0609N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,26",BRC0609N,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00",BRC0609N,Nome não encontrado
Cálcio,mg,"11,3","6,20",BRC0609N,Nome não encontrado
Ferro,mg,"0,20","0,11",BRC0609N,Nome não encontrado
Sódio,mg,"32,4","17,8",BRC0609N,Nome não encontrado
Magnésio,mg,"14,0","7,72",BRC0609N,Nome não encontrado
Fósforo,mg,"69,2","38,1",BRC0609N,Nome não encontrado
Potássio,mg,181,"99,8",BRC0609N,Nome não encontrado
Manganês,mg,"0,02","0,01",BRC0609N,Nome não encontrado
Zinco,mg,"0,22","0,12",BRC0609N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0609N,Nome não encontrado
Selênio,mcg,"14,9","8,20",BRC0609N,Nome não encontrado
Vitamina A (RE),mcg,"22,6","12,4",BRC0609N,Nome não encontrado
Vitamina A (RAE),mcg,"12,1","6,66",BRC0609N,Nome não encontrado
Vitamina D,mcg,"2,17","1,20",BRC0609N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,37",BRC0609N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0609N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0609N,Nome não encontrado
Niacina,mg,"0,23","0,12",BRC0609N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0609N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0609N,Nome não encontrado
Vitamina C,mg,"0,28","0,15",BRC0609N,Nome não encontrado
Equivalente de folato,mcg,"9,73","5,35",BRC0609N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0609N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0609N,Nome não encontrado
Gordura de adição,g,-,-,BRC0609N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0609N,Nome não encontrado
Proteína animal,g,-,-,BRC0609N,Nome não encontrado
