componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,189,132,BRC0275B,Nome não encontrado
Energia,kcal,45,31,BRC0275B,Nome não encontrado
Umidade,g,"87,5","61,2",BRC0275B,Nome não encontrado
Carboidrato total,g,"7,76","5,43",BRC0275B,Nome não encontrado
Carboidrato disponível,g,"5,79","4,05",BRC0275B,Nome não encontrado
Proteína,g,"4,17","2,92",BRC0275B,Nome não encontrado
Lipídios,g,"0,10","0,07",BRC0275B,Nome não encontrado
Fibra alimentar,g,"1,97","1,38",BRC0275B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0275B,Nome não encontrado
Cinzas,g,"0,49","0,34",BRC0275B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0275B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,02",BRC0275B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0275B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,03","0,02",BRC0275B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0275B,Nome não encontrado
Cálcio,mg,"13,8","9,63",BRC0275B,Nome não encontrado
Ferro,mg,"0,62","0,43",BRC0275B,Nome não encontrado
Sódio,mg,"1,35","0,94",BRC0275B,Nome não encontrado
Magnésio,mg,"15,1","10,6",BRC0275B,Nome não encontrado
Fósforo,mg,"67,3","47,1",BRC0275B,Nome não encontrado
Potássio,mg,"94,6","66,2",BRC0275B,Nome não encontrado
Manganês,mg,"0,17","0,12",BRC0275B,Nome não encontrado
Zinco,mg,"0,43","0,30",BRC0275B,Nome não encontrado
Cobre,mg,"0,16","0,11",BRC0275B,Nome não encontrado
Selênio,mcg,"0,70","0,49",BRC0275B,Nome não encontrado
Vitamina A (RE),mcg,"1,03","0,72",BRC0275B,Nome não encontrado
Vitamina A (RAE),mcg,"0,51","0,36",BRC0275B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0275B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,04",BRC0275B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0275B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0275B,Nome não encontrado
Niacina,mg,traços,traços,BRC0275B,Nome não encontrado
Vitamina B6,mg,"0,10","0,07",BRC0275B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0275B,Nome não encontrado
Vitamina C,mg,"7,80","5,46",BRC0275B,Nome não encontrado
Equivalente de folato,mcg,"39,8","27,8",BRC0275B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0275B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0275B,Nome não encontrado
Gordura de adição,g,-,-,BRC0275B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0275B,Nome não encontrado
Proteína animal,g,-,-,BRC0275B,Nome não encontrado
