componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,522,287,BRC0620N,Nome não encontrado
Energia,kcal,124,68,BRC0620N,Nome não encontrado
Umidade,g,"73,7","40,5",BRC0620N,Nome não encontrado
Carboidrato total,g,"7,43","4,09",BRC0620N,Nome não encontrado
Carboidrato disponível,g,"6,38","3,51",BRC0620N,Nome não encontrado
Proteína,g,"13,2","7,28",BRC0620N,Nome não encontrado
Lipídios,g,"4,88","2,68",BRC0620N,Nome não encontrado
Fibra alimentar,g,"1,05","0,58",BRC0620N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0620N,Nome não encontrado
Cinzas,g,"0,76","0,42",BRC0620N,Nome não encontrado
Colesterol,mg,"42,2","23,2",BRC0620N,Nome não encontrado
Ácidos graxos saturados,g,"1,42","0,78",BRC0620N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,56","1,41",BRC0620N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53","0,29",BRC0620N,Nome não encontrado
Ácidos graxos trans,g,"0,07","0,04",BRC0620N,Nome não encontrado
Cálcio,mg,"15,9","8,73",BRC0620N,Nome não encontrado
Ferro,mg,"1,23","0,67",BRC0620N,Nome não encontrado
Sódio,mg,"58,8","32,3",BRC0620N,Nome não encontrado
Magnésio,mg,"17,9","9,85",BRC0620N,Nome não encontrado
Fósforo,mg,111,"61,5",BRC0620N,Nome não encontrado
Potássio,mg,200,110,BRC0620N,Nome não encontrado
Manganês,mg,"0,24","0,13",BRC0620N,Nome não encontrado
Zinco,mg,"2,85","1,57",BRC0620N,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0620N,Nome não encontrado
Selênio,mcg,"0,51","0,28",BRC0620N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0620N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0620N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0620N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,59","0,32",BRC0620N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0620N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0620N,Nome não encontrado
Niacina,mg,"1,08","0,59",BRC0620N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0620N,Nome não encontrado
Vitamina B12,mcg,"1,39","0,76",BRC0620N,Nome não encontrado
Vitamina C,mg,"9,78","5,38",BRC0620N,Nome não encontrado
Equivalente de folato,mcg,"22,6","12,4",BRC0620N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0620N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0620N,Nome não encontrado
Gordura de adição,g,-,-,BRC0620N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0620N,Nome não encontrado
Proteína animal,g,-,-,BRC0620N,Nome não encontrado
