componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,122,97,BRC0139B,Nome não encontrado
Energia,kcal,29,23,BRC0139B,Nome não encontrado
Umidade,g,"91,9","73,5",BRC0139B,Nome não encontrado
Carboidrato total,g,"4,70","3,76",BRC0139B,Nome não encontrado
Carboidrato disponível,g,"4,51","3,61",BRC0139B,Nome não encontrado
Proteína,g,"2,06","1,64",BRC0139B,Nome não encontrado
Lipídios,g,"0,28","0,23",BRC0139B,Nome não encontrado
Fibra alimentar,g,"0,23","0,18",BRC0139B,Nome não encontrado
Álcool,g,,,BRC0139B,Nome não encontrado
Cinzas,g,"1,04","0,83",BRC0139B,Nome não encontrado
Colesterol,mg,,,BRC0139B,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,05",BRC0139B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,15","0,12",BRC0139B,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0139B,Nome não encontrado
Ácidos graxos trans,g,,,BRC0139B,Nome não encontrado
Cálcio,mg,"28,3","22,6",BRC0139B,Nome não encontrado
Ferro,mg,"1,15","0,92",BRC0139B,Nome não encontrado
Sódio,mg,"5,13","4,10",BRC0139B,Nome não encontrado
Magnésio,mg,"42,5","34,0",BRC0139B,Nome não encontrado
Fósforo,mg,"30,8","24,6",BRC0139B,Nome não encontrado
Potássio,mg,390,312,BRC0139B,Nome não encontrado
Manganês,mg,"0,52","0,42",BRC0139B,Nome não encontrado
Zinco,mg,"0,85","0,68",BRC0139B,Nome não encontrado
Cobre,mg,"0,12","0,10",BRC0139B,Nome não encontrado
Selênio,mcg,,,BRC0139B,Nome não encontrado
Vitamina A (RE),mcg,"35,0","28,0",BRC0139B,Nome não encontrado
Vitamina A (RAE),mcg,"16,0","12,8",BRC0139B,Nome não encontrado
Vitamina D,mcg,,,BRC0139B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0139B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0139B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0139B,Nome não encontrado
Niacina,mg,traços,traços,BRC0139B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0139B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0139B,Nome não encontrado
Vitamina C,mg,"46,4","37,1",BRC0139B,Nome não encontrado
Equivalente de folato,mcg,,,BRC0139B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0139B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0139B,Nome não encontrado
Gordura de adição,g,-,-,BRC0139B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0139B,Nome não encontrado
Proteína animal,g,-,-,BRC0139B,Nome não encontrado
