componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1742,1916,BRC0693F,Nome não encontrado
Energia,kcal,420,461,BRC0693F,Nome não encontrado
Umidade,g,"35,0","38,5",BRC0693F,Nome não encontrado
Carboidrato total,g,"0,75","0,82",BRC0693F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0693F,Nome não encontrado
Proteína,g,"29,3","32,2",BRC0693F,Nome não encontrado
Lipídios,g,"33,3","36,6",BRC0693F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0693F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0693F,Nome não encontrado
Cinzas,g,"1,54","1,69",BRC0693F,Nome não encontrado
Colesterol,mg,111,122,BRC0693F,Nome não encontrado
Ácidos graxos saturados,g,"12,2","13,4",BRC0693F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"13,7","15,1",BRC0693F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,45","4,89",BRC0693F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0693F,Nome não encontrado
Cálcio,mg,"24,4","26,8",BRC0693F,Nome não encontrado
Ferro,mg,"1,48","1,63",BRC0693F,Nome não encontrado
Sódio,mg,142,156,BRC0693F,Nome não encontrado
Magnésio,mg,"29,9","32,9",BRC0693F,Nome não encontrado
Fósforo,mg,261,287,BRC0693F,Nome não encontrado
Potássio,mg,417,459,BRC0693F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0693F,Nome não encontrado
Zinco,mg,"4,35","4,78",BRC0693F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0693F,Nome não encontrado
Selênio,mcg,"8,45","9,30",BRC0693F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0693F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0693F,Nome não encontrado
Vitamina D,mcg,"0,59","0,65",BRC0693F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,56","0,61",BRC0693F,Nome não encontrado
Tiamina,mg,"0,71","0,78",BRC0693F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0693F,Nome não encontrado
Niacina,mg,"10,7","11,8",BRC0693F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0693F,Nome não encontrado
Vitamina B12,mcg,"0,62","0,68",BRC0693F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0693F,Nome não encontrado
Equivalente de folato,mcg,"0,69","0,76",BRC0693F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0693F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0693F,Nome não encontrado
Gordura de adição,g,-,-,BRC0693F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0693F,Nome não encontrado
Proteína animal,g,-,-,BRC0693F,Nome não encontrado
