componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,479,479,BRC0217E,Nome não encontrado
Energia,kcal,114,113,BRC0217E,Nome não encontrado
Umidade,g,"73,6","73,6",BRC0217E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0217E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0217E,Nome não encontrado
Proteína,g,"21,5","21,5",BRC0217E,Nome não encontrado
Lipídios,g,"3,07","3,07",BRC0217E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0217E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0217E,Nome não encontrado
Cinzas,g,"1,90","1,90",BRC0217E,Nome não encontrado
Colesterol,mg,"65,3","65,3",BRC0217E,Nome não encontrado
Ácidos graxos saturados,g,"0,97","0,97",BRC0217E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,16","1,16",BRC0217E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,76","0,76",BRC0217E,Nome não encontrado
Ácidos graxos trans,g,,,BRC0217E,Nome não encontrado
Cálcio,mg,"67,5","67,5",BRC0217E,Nome não encontrado
Ferro,mg,"0,44","0,44",BRC0217E,Nome não encontrado
Sódio,mg,259,259,BRC0217E,Nome não encontrado
Magnésio,mg,"25,5","25,5",BRC0217E,Nome não encontrado
Fósforo,mg,210,210,BRC0217E,Nome não encontrado
Potássio,mg,268,268,BRC0217E,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0217E,Nome não encontrado
Zinco,mg,"0,62","0,62",BRC0217E,Nome não encontrado
Cobre,mg,"0,09","0,09",BRC0217E,Nome não encontrado
Selênio,mcg,"36,8","36,8",BRC0217E,Nome não encontrado
Vitamina A (RE),mcg,"14,3","14,3",BRC0217E,Nome não encontrado
Vitamina A (RAE),mcg,"14,3","14,3",BRC0217E,Nome não encontrado
Vitamina D,mcg,"2,37","2,37",BRC0217E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,79","0,79",BRC0217E,Nome não encontrado
Tiamina,mg,"0,09","0,09",BRC0217E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0217E,Nome não encontrado
Niacina,mg,"3,10","3,10",BRC0217E,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0217E,Nome não encontrado
Vitamina B12,mcg,"2,84","2,84",BRC0217E,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0217E,Nome não encontrado
Equivalente de folato,mcg,"9,90","9,90",BRC0217E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0217E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0217E,Nome não encontrado
Gordura de adição,g,-,-,BRC0217E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0217E,Nome não encontrado
Proteína animal,g,-,-,BRC0217E,Nome não encontrado
