componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,190,170,BRC0418B,Nome não encontrado
Energia,kcal,45,40,BRC0418B,Nome não encontrado
Umidade,g,"88,6","79,7",BRC0418B,Nome não encontrado
Carboidrato total,g,"8,19","7,37",BRC0418B,Nome não encontrado
Carboidrato disponível,g,"6,61","5,95",BRC0418B,Nome não encontrado
Proteína,g,"1,57","1,42",BRC0418B,Nome não encontrado
Lipídios,g,"1,03","0,93",BRC0418B,Nome não encontrado
Fibra alimentar,g,"1,57","1,41",BRC0418B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0418B,Nome não encontrado
Cinzas,g,"0,59","0,53",BRC0418B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0418B,Nome não encontrado
Ácidos graxos saturados,g,"0,17","0,15",BRC0418B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,69","0,62",BRC0418B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,14","0,12",BRC0418B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0418B,Nome não encontrado
Cálcio,mg,"31,3","28,1",BRC0418B,Nome não encontrado
Ferro,mg,"0,58","0,52",BRC0418B,Nome não encontrado
Sódio,mg,"5,49","4,94",BRC0418B,Nome não encontrado
Magnésio,mg,"9,80","8,82",BRC0418B,Nome não encontrado
Fósforo,mg,"30,9","27,8",BRC0418B,Nome não encontrado
Potássio,mg,245,220,BRC0418B,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0418B,Nome não encontrado
Zinco,mg,"0,33","0,30",BRC0418B,Nome não encontrado
Cobre,mg,"0,07","0,06",BRC0418B,Nome não encontrado
Selênio,mcg,"0,17","0,16",BRC0418B,Nome não encontrado
Vitamina A (RE),mcg,"91,2","82,1",BRC0418B,Nome não encontrado
Vitamina A (RAE),mcg,"45,6","41,1",BRC0418B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0418B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,99","0,89",BRC0418B,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0418B,Nome não encontrado
Riboflavina,mg,"0,05","0,05",BRC0418B,Nome não encontrado
Niacina,mg,"0,26","0,23",BRC0418B,Nome não encontrado
Vitamina B6,mg,"0,08","0,07",BRC0418B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0418B,Nome não encontrado
Vitamina C,mg,"17,6","15,8",BRC0418B,Nome não encontrado
Equivalente de folato,mcg,"12,2","11,0",BRC0418B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0418B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0418B,Nome não encontrado
Gordura de adição,g,-,-,BRC0418B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0418B,Nome não encontrado
Proteína animal,g,-,-,BRC0418B,Nome não encontrado
