componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,232,208,BRC0430B,Nome não encontrado
Energia,kcal,55,49,BRC0430B,Nome não encontrado
Umidade,g,"83,6","75,2",BRC0430B,Nome não encontrado
Carboidrato total,g,"13,2","11,9",BRC0430B,Nome não encontrado
Carboidrato disponível,g,"9,96","8,96",BRC0430B,Nome não encontrado
Proteína,g,"1,70","1,53",BRC0430B,Nome não encontrado
Lipídios,g,"0,21","0,19",BRC0430B,Nome não encontrado
Fibra alimentar,g,"3,21","2,89",BRC0430B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0430B,Nome não encontrado
Cinzas,g,"1,35","1,21",BRC0430B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0430B,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,05",BRC0430B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0430B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,05",BRC0430B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0430B,Nome não encontrado
Cálcio,mg,"19,7","17,7",BRC0430B,Nome não encontrado
Ferro,mg,"0,29","0,26",BRC0430B,Nome não encontrado
Sódio,mg,"49,8","44,9",BRC0430B,Nome não encontrado
Magnésio,mg,"20,4","18,3",BRC0430B,Nome não encontrado
Fósforo,mg,"32,6","29,3",BRC0430B,Nome não encontrado
Potássio,mg,313,282,BRC0430B,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0430B,Nome não encontrado
Zinco,mg,"0,19","0,17",BRC0430B,Nome não encontrado
Cobre,mg,"0,10","0,09",BRC0430B,Nome não encontrado
Selênio,mcg,"0,79","0,71",BRC0430B,Nome não encontrado
Vitamina A (RE),mcg,349,314,BRC0430B,Nome não encontrado
Vitamina A (RAE),mcg,174,157,BRC0430B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0430B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,01","0,91",BRC0430B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0430B,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0430B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0430B,Nome não encontrado
Vitamina B6,mg,"0,06","0,06",BRC0430B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0430B,Nome não encontrado
Vitamina C,mg,"10,1","9,06",BRC0430B,Nome não encontrado
Equivalente de folato,mcg,"17,2","15,4",BRC0430B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0430B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0430B,Nome não encontrado
Gordura de adição,g,-,-,BRC0430B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0430B,Nome não encontrado
Proteína animal,g,-,-,BRC0430B,Nome não encontrado
