componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,253,139,BRC0683N,Nome não encontrado
Energia,kcal,61,33,BRC0683N,Nome não encontrado
Umidade,g,"85,9","47,2",BRC0683N,Nome não encontrado
Carboidrato total,g,"8,23","4,52",BRC0683N,Nome não encontrado
Carboidrato disponível,g,"4,93","2,71",BRC0683N,Nome não encontrado
Proteína,g,"2,54","1,40",BRC0683N,Nome não encontrado
Lipídios,g,"2,69","1,48",BRC0683N,Nome não encontrado
Fibra alimentar,g,"3,30","1,81",BRC0683N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0683N,Nome não encontrado
Cinzas,g,"0,67","0,37",BRC0683N,Nome não encontrado
Colesterol,mg,"0,74","0,41",BRC0683N,Nome não encontrado
Ácidos graxos saturados,g,"0,42","0,23",BRC0683N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,61","0,88",BRC0683N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,60","0,33",BRC0683N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0683N,Nome não encontrado
Cálcio,mg,"18,1","9,95",BRC0683N,Nome não encontrado
Ferro,mg,"0,61","0,34",BRC0683N,Nome não encontrado
Sódio,mg,"40,7","22,4",BRC0683N,Nome não encontrado
Magnésio,mg,"24,4","13,4",BRC0683N,Nome não encontrado
Fósforo,mg,"50,4","27,7",BRC0683N,Nome não encontrado
Potássio,mg,219,120,BRC0683N,Nome não encontrado
Manganês,mg,"0,17","0,09",BRC0683N,Nome não encontrado
Zinco,mg,"0,38","0,21",BRC0683N,Nome não encontrado
Cobre,mg,"0,10","0,05",BRC0683N,Nome não encontrado
Selênio,mcg,"0,20","0,11",BRC0683N,Nome não encontrado
Vitamina A (RE),mcg,"28,3","15,6",BRC0683N,Nome não encontrado
Vitamina A (RAE),mcg,"14,4","7,90",BRC0683N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0683N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,23",BRC0683N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0683N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0683N,Nome não encontrado
Niacina,mg,"0,08","0,05",BRC0683N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0683N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0683N,Nome não encontrado
Vitamina C,mg,"2,03","1,12",BRC0683N,Nome não encontrado
Equivalente de folato,mcg,"49,0","26,9",BRC0683N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0683N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0683N,Nome não encontrado
Gordura de adição,g,-,-,BRC0683N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0683N,Nome não encontrado
Proteína animal,g,-,-,BRC0683N,Nome não encontrado
