componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (7 g),codigo_alimento,nome_alimento
Energia,kJ,1102,77,BRC1018A,Nome não encontrado
Energia,kcal,261,18,BRC1018A,Nome não encontrado
Umidade,g,"39,3","2,75",BRC1018A,Nome não encontrado
Carboidrato total,g,"48,3","3,38",BRC1018A,Nome não encontrado
Carboidrato disponível,g,"47,7","3,34",BRC1018A,Nome não encontrado
Proteína,g,"7,38","0,52",BRC1018A,Nome não encontrado
Lipídios,g,"4,34","0,30",BRC1018A,Nome não encontrado
Fibra alimentar,g,"0,60","0,04",BRC1018A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC1018A,Nome não encontrado
Cinzas,g,"0,67","0,05",BRC1018A,Nome não encontrado
Colesterol,mg,168,"11,8",BRC1018A,Nome não encontrado
Ácidos graxos saturados,g,"1,30","0,09",BRC1018A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,65","0,12",BRC1018A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,57","0,04",BRC1018A,Nome não encontrado
Ácidos graxos trans,g,"0,03","0,00",BRC1018A,Nome não encontrado
Cálcio,mg,"37,8","2,64",BRC1018A,Nome não encontrado
Ferro,mg,"2,60","0,18",BRC1018A,Nome não encontrado
Sódio,mg,"63,1","4,42",BRC1018A,Nome não encontrado
Magnésio,mg,"20,0","1,40",BRC1018A,Nome não encontrado
Fósforo,mg,105,"7,38",BRC1018A,Nome não encontrado
Potássio,mg,146,"10,2",BRC1018A,Nome não encontrado
Manganês,mg,"0,74","0,05",BRC1018A,Nome não encontrado
Zinco,mg,"0,75","0,05",BRC1018A,Nome não encontrado
Cobre,mg,"0,07","0,00",BRC1018A,Nome não encontrado
Selênio,mcg,"8,31","0,58",BRC1018A,Nome não encontrado
Vitamina A (RE),mcg,"52,4","3,67",BRC1018A,Nome não encontrado
Vitamina A (RAE),mcg,"52,2","3,65",BRC1018A,Nome não encontrado
Vitamina D,mcg,"0,83","0,06",BRC1018A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,41","0,03",BRC1018A,Nome não encontrado
Tiamina,mg,"0,09","0,01",BRC1018A,Nome não encontrado
Riboflavina,mg,"0,13","0,01",BRC1018A,Nome não encontrado
Niacina,mg,"0,17","0,01",BRC1018A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC1018A,Nome não encontrado
Vitamina B12,mcg,"0,43","0,03",BRC1018A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC1018A,Nome não encontrado
Equivalente de folato,mcg,"17,0","1,19",BRC1018A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC1018A,Nome não encontrado
Açúcar de adição,g,"30,8","2,15",BRC1018A,Nome não encontrado
Gordura de adição,g,-,-,BRC1018A,Nome não encontrado
Proteína vegetal,g,-,-,BRC1018A,Nome não encontrado
Proteína animal,g,-,-,BRC1018A,Nome não encontrado
