componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,557,222,BRC0262B,Nome não encontrado
Energia,kcal,134,53,BRC0262B,Nome não encontrado
Umidade,g,"74,9","30,0",BRC0262B,Nome não encontrado
Carboidrato total,g,"11,1","4,42",BRC0262B,Nome não encontrado
Carboidrato disponível,g,"8,28","3,31",BRC0262B,Nome não encontrado
Proteína,g,"4,45","1,78",BRC0262B,Nome não encontrado
Lipídios,g,"8,61","3,44",BRC0262B,Nome não encontrado
Fibra alimentar,g,"2,77","1,11",BRC0262B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0262B,Nome não encontrado
Cinzas,g,"0,97","0,39",BRC0262B,Nome não encontrado
Colesterol,mg,"43,3","17,3",BRC0262B,Nome não encontrado
Ácidos graxos saturados,g,"1,53","0,61",BRC0262B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,11","0,84",BRC0262B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,59","1,84",BRC0262B,Nome não encontrado
Ácidos graxos trans,g,"0,12","0,05",BRC0262B,Nome não encontrado
Cálcio,mg,"48,2","19,3",BRC0262B,Nome não encontrado
Ferro,mg,"1,33","0,53",BRC0262B,Nome não encontrado
Sódio,mg,182,"73,1",BRC0262B,Nome não encontrado
Magnésio,mg,"18,5","7,38",BRC0262B,Nome não encontrado
Fósforo,mg,"64,7","25,9",BRC0262B,Nome não encontrado
Potássio,mg,177,"70,8",BRC0262B,Nome não encontrado
Manganês,mg,"0,26","0,10",BRC0262B,Nome não encontrado
Zinco,mg,"0,52","0,21",BRC0262B,Nome não encontrado
Cobre,mg,"0,12","0,05",BRC0262B,Nome não encontrado
Selênio,mcg,"6,25","2,50",BRC0262B,Nome não encontrado
Vitamina A (RE),mcg,298,119,BRC0262B,Nome não encontrado
Vitamina A (RAE),mcg,157,"63,1",BRC0262B,Nome não encontrado
Vitamina D,mcg,"0,21","0,08",BRC0262B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,33","0,93",BRC0262B,Nome não encontrado
Tiamina,mg,"0,06","0,02",BRC0262B,Nome não encontrado
Riboflavina,mg,"0,07","0,03",BRC0262B,Nome não encontrado
Niacina,mg,"0,08","0,03",BRC0262B,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0262B,Nome não encontrado
Vitamina B12,mcg,"0,10","0,04",BRC0262B,Nome não encontrado
Vitamina C,mg,"29,5","11,8",BRC0262B,Nome não encontrado
Equivalente de folato,mcg,"55,1","22,1",BRC0262B,Nome não encontrado
Sal de adição,g,"0,32","0,13",BRC0262B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0262B,Nome não encontrado
Gordura de adição,g,-,-,BRC0262B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0262B,Nome não encontrado
Proteína animal,g,-,-,BRC0262B,Nome não encontrado
