componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,909,999,BRC0287F,Nome não encontrado
Energia,kcal,218,239,BRC0287F,Nome não encontrado
Umidade,g,"58,4","64,2",BRC0287F,Nome não encontrado
Carboidrato total,g,"2,47","2,71",BRC0287F,Nome não encontrado
Carboidrato disponível,g,"2,43","2,68",BRC0287F,Nome não encontrado
Proteína,g,"25,9","28,5",BRC0287F,Nome não encontrado
Lipídios,g,"11,6","12,8",BRC0287F,Nome não encontrado
Fibra alimentar,g,"0,03","0,03",BRC0287F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0287F,Nome não encontrado
Cinzas,g,"1,61","1,77",BRC0287F,Nome não encontrado
Colesterol,mg,"88,0","96,8",BRC0287F,Nome não encontrado
Ácidos graxos saturados,g,"6,10","6,70",BRC0287F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,86","5,35",BRC0287F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,29",BRC0287F,Nome não encontrado
Ácidos graxos trans,g,"0,29","0,32",BRC0287F,Nome não encontrado
Cálcio,mg,"16,9","18,6",BRC0287F,Nome não encontrado
Ferro,mg,"2,25","2,48",BRC0287F,Nome não encontrado
Sódio,mg,285,314,BRC0287F,Nome não encontrado
Magnésio,mg,"20,9","22,9",BRC0287F,Nome não encontrado
Fósforo,mg,223,246,BRC0287F,Nome não encontrado
Potássio,mg,322,354,BRC0287F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0287F,Nome não encontrado
Zinco,mg,"4,66","5,12",BRC0287F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0287F,Nome não encontrado
Selênio,mcg,"0,02","0,02",BRC0287F,Nome não encontrado
Vitamina A (RE),mcg,"0,05","0,06",BRC0287F,Nome não encontrado
Vitamina A (RAE),mcg,"0,03","0,03",BRC0287F,Nome não encontrado
Vitamina D,mcg,"0,36","0,40",BRC0287F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,59",BRC0287F,Nome não encontrado
Tiamina,mg,"0,02","0,02",BRC0287F,Nome não encontrado
Riboflavina,mg,"0,10","0,11",BRC0287F,Nome não encontrado
Niacina,mg,"2,72","2,99",BRC0287F,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0287F,Nome não encontrado
Vitamina B12,mcg,"0,84","0,92",BRC0287F,Nome não encontrado
Vitamina C,mg,"1,26","1,38",BRC0287F,Nome não encontrado
Equivalente de folato,mcg,"0,97","1,07",BRC0287F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0287F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0287F,Nome não encontrado
Gordura de adição,g,-,-,BRC0287F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0287F,Nome não encontrado
Proteína animal,g,-,-,BRC0287F,Nome não encontrado
