componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,388,213,BRC0507N,Nome não encontrado
Energia,kcal,92,50,BRC0507N,Nome não encontrado
Umidade,g,"77,4","42,6",BRC0507N,Nome não encontrado
Carboidrato total,g,"7,88","4,33",BRC0507N,Nome não encontrado
Carboidrato disponível,g,"6,93","3,81",BRC0507N,Nome não encontrado
Proteína,g,"12,3","6,78",BRC0507N,Nome não encontrado
Lipídios,g,"1,43","0,79",BRC0507N,Nome não encontrado
Fibra alimentar,g,"0,95","0,52",BRC0507N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0507N,Nome não encontrado
Cinzas,g,"0,94","0,52",BRC0507N,Nome não encontrado
Colesterol,mg,"31,4","17,3",BRC0507N,Nome não encontrado
Ácidos graxos saturados,g,"0,47","0,26",BRC0507N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,50","0,27",BRC0507N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35","0,19",BRC0507N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0507N,Nome não encontrado
Cálcio,mg,"28,0","15,4",BRC0507N,Nome não encontrado
Ferro,mg,"0,67","0,37",BRC0507N,Nome não encontrado
Sódio,mg,243,133,BRC0507N,Nome não encontrado
Magnésio,mg,"11,2","6,13",BRC0507N,Nome não encontrado
Fósforo,mg,"91,5","50,4",BRC0507N,Nome não encontrado
Potássio,mg,183,101,BRC0507N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0507N,Nome não encontrado
Zinco,mg,"0,43","0,24",BRC0507N,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0507N,Nome não encontrado
Selênio,mcg,"4,43","2,44",BRC0507N,Nome não encontrado
Vitamina A (RE),mcg,"63,4","34,9",BRC0507N,Nome não encontrado
Vitamina A (RAE),mcg,"31,9","17,6",BRC0507N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0507N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,15",BRC0507N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0507N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0507N,Nome não encontrado
Niacina,mg,"2,83","1,56",BRC0507N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0507N,Nome não encontrado
Vitamina B12,mcg,"0,06","0,03",BRC0507N,Nome não encontrado
Vitamina C,mg,"3,85","2,12",BRC0507N,Nome não encontrado
Equivalente de folato,mcg,"23,4","12,9",BRC0507N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0507N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0507N,Nome não encontrado
Gordura de adição,g,-,-,BRC0507N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0507N,Nome não encontrado
Proteína animal,g,-,-,BRC0507N,Nome não encontrado
