componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,387,212,BRC0470N,Nome não encontrado
Energia,kcal,92,50,BRC0470N,Nome não encontrado
Umidade,g,"77,5","42,6",BRC0470N,Nome não encontrado
Carboidrato total,g,"7,88","4,33",BRC0470N,Nome não encontrado
Carboidrato disponível,g,"6,93","3,81",BRC0470N,Nome não encontrado
Proteína,g,"12,3","6,78",BRC0470N,Nome não encontrado
Lipídios,g,"1,40","0,77",BRC0470N,Nome não encontrado
Fibra alimentar,g,"0,95","0,52",BRC0470N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0470N,Nome não encontrado
Cinzas,g,"0,94","0,52",BRC0470N,Nome não encontrado
Colesterol,mg,"31,7","17,4",BRC0470N,Nome não encontrado
Ácidos graxos saturados,g,"0,44","0,24",BRC0470N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,47","0,26",BRC0470N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,35","0,19",BRC0470N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0470N,Nome não encontrado
Cálcio,mg,"26,7","14,7",BRC0470N,Nome não encontrado
Ferro,mg,"0,64","0,35",BRC0470N,Nome não encontrado
Sódio,mg,142,"78,4",BRC0470N,Nome não encontrado
Magnésio,mg,"10,7","5,88",BRC0470N,Nome não encontrado
Fósforo,mg,"89,0","48,9",BRC0470N,Nome não encontrado
Potássio,mg,175,"96,3",BRC0470N,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0470N,Nome não encontrado
Zinco,mg,"0,37","0,21",BRC0470N,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0470N,Nome não encontrado
Selênio,mcg,"4,42","2,43",BRC0470N,Nome não encontrado
Vitamina A (RE),mcg,"47,0","25,8",BRC0470N,Nome não encontrado
Vitamina A (RAE),mcg,"23,5","12,9",BRC0470N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0470N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,25","0,14",BRC0470N,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0470N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0470N,Nome não encontrado
Niacina,mg,"2,80","1,54",BRC0470N,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0470N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0470N,Nome não encontrado
Vitamina C,mg,"3,74","2,06",BRC0470N,Nome não encontrado
Equivalente de folato,mcg,"22,8","12,5",BRC0470N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0470N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0470N,Nome não encontrado
Gordura de adição,g,-,-,BRC0470N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0470N,Nome não encontrado
Proteína animal,g,-,-,BRC0470N,Nome não encontrado
