componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,681,749,BRC0763B,Nome não encontrado
Energia,kcal,163,178,BRC0763B,Nome não encontrado
Umidade,g,"66,4","73,0",BRC0763B,Nome não encontrado
Carboidrato total,g,"16,3","18,0",BRC0763B,Nome não encontrado
Carboidrato disponível,g,"15,2","16,7",BRC0763B,Nome não encontrado
Proteína,g,"9,30","10,2",BRC0763B,Nome não encontrado
Lipídios,g,"6,93","7,63",BRC0763B,Nome não encontrado
Fibra alimentar,g,"1,16","1,28",BRC0763B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0763B,Nome não encontrado
Cinzas,g,"0,78","0,86",BRC0763B,Nome não encontrado
Colesterol,mg,"28,9","31,8",BRC0763B,Nome não encontrado
Ácidos graxos saturados,g,"3,20","3,52",BRC0763B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","2,09",BRC0763B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,05","1,16",BRC0763B,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,17",BRC0763B,Nome não encontrado
Cálcio,mg,"16,7","18,4",BRC0763B,Nome não encontrado
Ferro,mg,"0,35","0,38",BRC0763B,Nome não encontrado
Sódio,mg,"48,4","53,2",BRC0763B,Nome não encontrado
Magnésio,mg,"28,4","31,2",BRC0763B,Nome não encontrado
Fósforo,mg,110,121,BRC0763B,Nome não encontrado
Potássio,mg,209,229,BRC0763B,Nome não encontrado
Manganês,mg,"0,08","0,09",BRC0763B,Nome não encontrado
Zinco,mg,"0,42","0,47",BRC0763B,Nome não encontrado
Cobre,mg,"0,04","0,04",BRC0763B,Nome não encontrado
Selênio,mcg,"3,98","4,38",BRC0763B,Nome não encontrado
Vitamina A (RE),mcg,"63,2","69,5",BRC0763B,Nome não encontrado
Vitamina A (RAE),mcg,"59,6","65,5",BRC0763B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0763B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,74",BRC0763B,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0763B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0763B,Nome não encontrado
Niacina,mg,"1,97","2,17",BRC0763B,Nome não encontrado
Vitamina B6,mg,"0,04","0,05",BRC0763B,Nome não encontrado
Vitamina B12,mcg,"0,07","0,07",BRC0763B,Nome não encontrado
Vitamina C,mg,"8,69","9,56",BRC0763B,Nome não encontrado
Equivalente de folato,mcg,"11,2","12,3",BRC0763B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0763B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0763B,Nome não encontrado
Gordura de adição,g,-,-,BRC0763B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0763B,Nome não encontrado
Proteína animal,g,-,-,BRC0763B,Nome não encontrado
