componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,2020,1009,BRC0166K,Nome não encontrado
Energia,kcal,481,240,BRC0166K,Nome não encontrado
Umidade,g,"3,60","1,80",BRC0166K,Nome não encontrado
Carboidrato total,g,"71,2","35,6",BRC0166K,Nome não encontrado
Carboidrato disponível,g,"71,2","35,6",BRC0166K,Nome não encontrado
Proteína,g,"4,50","2,25",BRC0166K,Nome não encontrado
Lipídios,g,"19,8","9,91",BRC0166K,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0166K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0166K,Nome não encontrado
Cinzas,g,"0,90","0,45",BRC0166K,Nome não encontrado
Colesterol,mg,"10,8","5,41",BRC0166K,Nome não encontrado
Ácidos graxos saturados,g,"11,5","5,73",BRC0166K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,55","3,27",BRC0166K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,59","0,29",BRC0166K,Nome não encontrado
Ácidos graxos trans,g,"0,18","0,09",BRC0166K,Nome não encontrado
Cálcio,mg,186,"93,3",BRC0166K,Nome não encontrado
Ferro,mg,"1,54","0,77",BRC0166K,Nome não encontrado
Sódio,mg,"75,3","37,6",BRC0166K,Nome não encontrado
Magnésio,mg,"55,7","27,9",BRC0166K,Nome não encontrado
Fósforo,mg,207,103,BRC0166K,Nome não encontrado
Potássio,mg,346,173,BRC0166K,Nome não encontrado
Manganês,mg,"0,30","0,15",BRC0166K,Nome não encontrado
Zinco,mg,"1,04","0,52",BRC0166K,Nome não encontrado
Cobre,mg,"0,31","0,15",BRC0166K,Nome não encontrado
Selênio,mcg,"4,40","2,20",BRC0166K,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0166K,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0166K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0166K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,17",BRC0166K,Nome não encontrado
Tiamina,mg,"0,05","0,02",BRC0166K,Nome não encontrado
Riboflavina,mg,"0,21","0,11",BRC0166K,Nome não encontrado
Niacina,mg,,traços,BRC0166K,Nome não encontrado
Vitamina B6,mg,,traços,BRC0166K,Nome não encontrado
Vitamina B12,mcg,"0,73","0,37",BRC0166K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0166K,Nome não encontrado
Equivalente de folato,mcg,"10,9","5,45",BRC0166K,Nome não encontrado
Sal de adição,g,,traços,BRC0166K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0166K,Nome não encontrado
Gordura de adição,g,,traços,BRC0166K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0166K,Nome não encontrado
Proteína animal,g,,traços,BRC0166K,Nome não encontrado
