componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,447,245,BRC0582N,Nome não encontrado
Energia,kcal,107,58,BRC0582N,Nome não encontrado
Umidade,g,"76,8","42,3",BRC0582N,Nome não encontrado
Carboidrato total,g,"5,59","3,08",BRC0582N,Nome não encontrado
Carboidrato disponível,g,"3,47","1,91",BRC0582N,Nome não encontrado
Proteína,g,"12,2","6,69",BRC0582N,Nome não encontrado
Lipídios,g,"4,44","2,44",BRC0582N,Nome não encontrado
Fibra alimentar,g,"2,13","1,17",BRC0582N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0582N,Nome não encontrado
Cinzas,g,"0,96","0,53",BRC0582N,Nome não encontrado
Colesterol,mg,"38,1","21,0",BRC0582N,Nome não encontrado
Ácidos graxos saturados,g,"1,28","0,70",BRC0582N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,45","1,35",BRC0582N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,22",BRC0582N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0582N,Nome não encontrado
Cálcio,mg,"10,5","5,80",BRC0582N,Nome não encontrado
Ferro,mg,"1,28","0,70",BRC0582N,Nome não encontrado
Sódio,mg,119,"65,9",BRC0582N,Nome não encontrado
Magnésio,mg,"18,1","9,94",BRC0582N,Nome não encontrado
Fósforo,mg,112,"61,7",BRC0582N,Nome não encontrado
Potássio,mg,247,136,BRC0582N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0582N,Nome não encontrado
Zinco,mg,"2,86","1,57",BRC0582N,Nome não encontrado
Cobre,mg,"0,15","0,08",BRC0582N,Nome não encontrado
Selênio,mcg,"0,64","0,35",BRC0582N,Nome não encontrado
Vitamina A (RE),mcg,142,"78,5",BRC0582N,Nome não encontrado
Vitamina A (RAE),mcg,"71,6","39,4",BRC0582N,Nome não encontrado
Vitamina D,mcg,,,BRC0582N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,11","0,61",BRC0582N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0582N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0582N,Nome não encontrado
Niacina,mg,"1,11","0,61",BRC0582N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0582N,Nome não encontrado
Vitamina B12,mcg,"1,27","0,70",BRC0582N,Nome não encontrado
Vitamina C,mg,"1,31","0,72",BRC0582N,Nome não encontrado
Equivalente de folato,mcg,"21,5","11,8",BRC0582N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0582N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0582N,Nome não encontrado
Gordura de adição,g,-,-,BRC0582N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0582N,Nome não encontrado
Proteína animal,g,-,-,BRC0582N,Nome não encontrado
