componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,171,94,BRC0696N,Nome não encontrado
Energia,kcal,41,22,BRC0696N,Nome não encontrado
Umidade,g,"67,2","36,9",BRC0696N,Nome não encontrado
Carboidrato total,g,"8,09","4,45",BRC0696N,Nome não encontrado
Carboidrato disponível,g,"4,81","2,65",BRC0696N,Nome não encontrado
Proteína,g,"2,26","1,25",BRC0696N,Nome não encontrado
Lipídios,g,"0,66","0,36",BRC0696N,Nome não encontrado
Fibra alimentar,g,"3,28","1,80",BRC0696N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0696N,Nome não encontrado
Cinzas,g,"21,8","12,0",BRC0696N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0696N,Nome não encontrado
Ácidos graxos saturados,g,"0,11","0,06",BRC0696N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,14","0,07",BRC0696N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,37","0,20",BRC0696N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0696N,Nome não encontrado
Cálcio,mg,"22,3","12,3",BRC0696N,Nome não encontrado
Ferro,mg,"0,66","0,36",BRC0696N,Nome não encontrado
Sódio,mg,8530,4691,BRC0696N,Nome não encontrado
Magnésio,mg,"24,5","13,5",BRC0696N,Nome não encontrado
Fósforo,mg,"48,0","26,4",BRC0696N,Nome não encontrado
Potássio,mg,217,119,BRC0696N,Nome não encontrado
Manganês,mg,"0,19","0,10",BRC0696N,Nome não encontrado
Zinco,mg,"0,39","0,22",BRC0696N,Nome não encontrado
Cobre,mg,"0,10","0,06",BRC0696N,Nome não encontrado
Selênio,mcg,"0,11","0,06",BRC0696N,Nome não encontrado
Vitamina A (RE),mcg,"12,5","6,87",BRC0696N,Nome não encontrado
Vitamina A (RAE),mcg,"6,24","3,43",BRC0696N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0696N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,33","0,18",BRC0696N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0696N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0696N,Nome não encontrado
Niacina,mg,traços,traços,BRC0696N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0696N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0696N,Nome não encontrado
Vitamina C,mg,"1,99","1,09",BRC0696N,Nome não encontrado
Equivalente de folato,mcg,"49,1","27,0",BRC0696N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0696N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0696N,Nome não encontrado
Gordura de adição,g,-,-,BRC0696N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0696N,Nome não encontrado
Proteína animal,g,-,-,BRC0696N,Nome não encontrado
