componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,374,205,BRC0585N,Nome não encontrado
Energia,kcal,89,48,BRC0585N,Nome não encontrado
Umidade,g,"79,0","43,5",BRC0585N,Nome não encontrado
Carboidrato total,g,"5,64","3,10",BRC0585N,Nome não encontrado
Carboidrato disponível,g,"3,50","1,93",BRC0585N,Nome não encontrado
Proteína,g,"12,2","6,71",BRC0585N,Nome não encontrado
Lipídios,g,"2,45","1,34",BRC0585N,Nome não encontrado
Fibra alimentar,g,"2,14","1,18",BRC0585N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0585N,Nome não encontrado
Cinzas,g,"0,72","0,39",BRC0585N,Nome não encontrado
Colesterol,mg,"38,2","21,0",BRC0585N,Nome não encontrado
Ácidos graxos saturados,g,"0,98","0,54",BRC0585N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,99","0,55",BRC0585N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,18","0,10",BRC0585N,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,02",BRC0585N,Nome não encontrado
Cálcio,mg,"10,6","5,85",BRC0585N,Nome não encontrado
Ferro,mg,"1,27","0,70",BRC0585N,Nome não encontrado
Sódio,mg,"20,0","11,0",BRC0585N,Nome não encontrado
Magnésio,mg,"18,1","9,98",BRC0585N,Nome não encontrado
Fósforo,mg,112,"61,9",BRC0585N,Nome não encontrado
Potássio,mg,248,136,BRC0585N,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0585N,Nome não encontrado
Zinco,mg,"2,87","1,58",BRC0585N,Nome não encontrado
Cobre,mg,"0,15","0,08",BRC0585N,Nome não encontrado
Selênio,mcg,"0,65","0,36",BRC0585N,Nome não encontrado
Vitamina A (RE),mcg,144,"79,4",BRC0585N,Nome não encontrado
Vitamina A (RAE),mcg,"72,4","39,8",BRC0585N,Nome não encontrado
Vitamina D,mcg,,,BRC0585N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,04","0,57",BRC0585N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0585N,Nome não encontrado
Riboflavina,mg,"0,01","0,00",BRC0585N,Nome não encontrado
Niacina,mg,"1,11","0,61",BRC0585N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0585N,Nome não encontrado
Vitamina B12,mcg,"1,27","0,70",BRC0585N,Nome não encontrado
Vitamina C,mg,"1,33","0,73",BRC0585N,Nome não encontrado
Equivalente de folato,mcg,"21,6","11,9",BRC0585N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0585N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0585N,Nome não encontrado
Gordura de adição,g,-,-,BRC0585N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0585N,Nome não encontrado
Proteína animal,g,-,-,BRC0585N,Nome não encontrado
