componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,470,258,BRC0483N,Nome não encontrado
Energia,kcal,112,61,BRC0483N,Nome não encontrado
Umidade,g,"74,8","41,1",BRC0483N,Nome não encontrado
Carboidrato total,g,"5,95","3,27",BRC0483N,Nome não encontrado
Carboidrato disponível,g,"5,01","2,76",BRC0483N,Nome não encontrado
Proteína,g,"15,5","8,52",BRC0483N,Nome não encontrado
Lipídios,g,"3,09","1,70",BRC0483N,Nome não encontrado
Fibra alimentar,g,"0,94","0,52",BRC0483N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0483N,Nome não encontrado
Cinzas,g,"0,71","0,39",BRC0483N,Nome não encontrado
Colesterol,mg,"50,3","27,6",BRC0483N,Nome não encontrado
Ácidos graxos saturados,g,"1,27","0,70",BRC0483N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,24","0,68",BRC0483N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,11",BRC0483N,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,04",BRC0483N,Nome não encontrado
Cálcio,mg,"16,0","8,79",BRC0483N,Nome não encontrado
Ferro,mg,"1,37","0,75",BRC0483N,Nome não encontrado
Sódio,mg,"24,8","13,7",BRC0483N,Nome não encontrado
Magnésio,mg,"14,8","8,15",BRC0483N,Nome não encontrado
Fósforo,mg,130,"71,7",BRC0483N,Nome não encontrado
Potássio,mg,224,123,BRC0483N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0483N,Nome não encontrado
Zinco,mg,"3,28","1,81",BRC0483N,Nome não encontrado
Cobre,mg,"0,08","0,04",BRC0483N,Nome não encontrado
Selênio,mcg,"0,47","0,26",BRC0483N,Nome não encontrado
Vitamina A (RE),mcg,"90,5","49,8",BRC0483N,Nome não encontrado
Vitamina A (RAE),mcg,"45,5","25,0",BRC0483N,Nome não encontrado
Vitamina D,mcg,,,BRC0483N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,27",BRC0483N,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0483N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0483N,Nome não encontrado
Niacina,mg,"1,46","0,80",BRC0483N,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0483N,Nome não encontrado
Vitamina B12,mcg,"1,64","0,90",BRC0483N,Nome não encontrado
Vitamina C,mg,"9,69","5,33",BRC0483N,Nome não encontrado
Equivalente de folato,mcg,"33,6","18,5",BRC0483N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0483N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0483N,Nome não encontrado
Gordura de adição,g,-,-,BRC0483N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0483N,Nome não encontrado
Proteína animal,g,-,-,BRC0483N,Nome não encontrado
