componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,218,152,BRC0530B,Nome não encontrado
Energia,kcal,53,36,BRC0530B,Nome não encontrado
Umidade,g,"90,2","63,2",BRC0530B,Nome não encontrado
Carboidrato total,g,"4,45","3,12",BRC0530B,Nome não encontrado
Carboidrato disponível,g,"3,13","2,19",BRC0530B,Nome não encontrado
Proteína,g,"1,07","0,75",BRC0530B,Nome não encontrado
Lipídios,g,"3,68","2,57",BRC0530B,Nome não encontrado
Fibra alimentar,g,"1,33","0,93",BRC0530B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0530B,Nome não encontrado
Cinzas,g,"0,59","0,41",BRC0530B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0530B,Nome não encontrado
Ácidos graxos saturados,g,"0,57","0,40",BRC0530B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,61","1,83",BRC0530B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,43","0,30",BRC0530B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0530B,Nome não encontrado
Cálcio,mg,"20,0","14,0",BRC0530B,Nome não encontrado
Ferro,mg,"0,38","0,26",BRC0530B,Nome não encontrado
Sódio,mg,"57,3","40,1",BRC0530B,Nome não encontrado
Magnésio,mg,"10,2","7,11",BRC0530B,Nome não encontrado
Fósforo,mg,"21,1","14,8",BRC0530B,Nome não encontrado
Potássio,mg,182,128,BRC0530B,Nome não encontrado
Manganês,mg,"0,18","0,12",BRC0530B,Nome não encontrado
Zinco,mg,"0,20","0,14",BRC0530B,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0530B,Nome não encontrado
Selênio,mcg,"0,12","0,08",BRC0530B,Nome não encontrado
Vitamina A (RE),mcg,"47,0","32,9",BRC0530B,Nome não encontrado
Vitamina A (RAE),mcg,"23,5","16,5",BRC0530B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0530B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,70","0,49",BRC0530B,Nome não encontrado
Tiamina,mg,"0,03","0,02",BRC0530B,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0530B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0530B,Nome não encontrado
Vitamina B6,mg,"0,07","0,05",BRC0530B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0530B,Nome não encontrado
Vitamina C,mg,"8,21","5,75",BRC0530B,Nome não encontrado
Equivalente de folato,mcg,"15,2","10,6",BRC0530B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0530B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0530B,Nome não encontrado
Gordura de adição,g,-,-,BRC0530B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0530B,Nome não encontrado
Proteína animal,g,-,-,BRC0530B,Nome não encontrado
