componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,623,342,BRC0291N,Nome não encontrado
Energia,kcal,148,81,BRC0291N,Nome não encontrado
Umidade,g,"63,9","35,1",BRC0291N,Nome não encontrado
Carboidrato total,g,"27,2","14,9",BRC0291N,Nome não encontrado
Carboidrato disponível,g,"23,4","12,9",BRC0291N,Nome não encontrado
Proteína,g,"5,35","2,94",BRC0291N,Nome não encontrado
Lipídios,g,"2,80","1,54",BRC0291N,Nome não encontrado
Fibra alimentar,g,"3,75","2,06",BRC0291N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0291N,Nome não encontrado
Cinzas,g,"0,67","0,37",BRC0291N,Nome não encontrado
Colesterol,mg,"0,15","0,08",BRC0291N,Nome não encontrado
Ácidos graxos saturados,g,"0,50","0,27",BRC0291N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,04","0,57",BRC0291N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,99","0,55",BRC0291N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0291N,Nome não encontrado
Cálcio,mg,"17,9","9,85",BRC0291N,Nome não encontrado
Ferro,mg,"7,46","4,10",BRC0291N,Nome não encontrado
Sódio,mg,"1,55","0,85",BRC0291N,Nome não encontrado
Magnésio,mg,"41,5","22,8",BRC0291N,Nome não encontrado
Fósforo,mg,"59,5","32,7",BRC0291N,Nome não encontrado
Potássio,mg,163,"89,8",BRC0291N,Nome não encontrado
Manganês,mg,"68,9","37,9",BRC0291N,Nome não encontrado
Zinco,mg,"0,85","0,47",BRC0291N,Nome não encontrado
Cobre,mg,"0,17","0,09",BRC0291N,Nome não encontrado
Selênio,mcg,"0,33","0,18",BRC0291N,Nome não encontrado
Vitamina A (RE),mcg,"0,91","0,50",BRC0291N,Nome não encontrado
Vitamina A (RAE),mcg,"46,6","25,6",BRC0291N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0291N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,01","0,00",BRC0291N,Nome não encontrado
Tiamina,mg,"0,18","0,10",BRC0291N,Nome não encontrado
Riboflavina,mg,"0,02","0,01",BRC0291N,Nome não encontrado
Niacina,mg,"1,43","0,79",BRC0291N,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0291N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0291N,Nome não encontrado
Vitamina C,mg,"26,1","14,4",BRC0291N,Nome não encontrado
Equivalente de folato,mcg,"37,9","20,8",BRC0291N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0291N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0291N,Nome não encontrado
Gordura de adição,g,-,-,BRC0291N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0291N,Nome não encontrado
Proteína animal,g,-,-,BRC0291N,Nome não encontrado
