componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,1873,1311,BRC0012K,Nome não encontrado
Energia,kcal,445,311,BRC0012K,Nome não encontrado
Umidade,g,"3,42","2,40",BRC0012K,Nome não encontrado
Carboidrato total,g,"81,4","57,0",BRC0012K,Nome não encontrado
Carboidrato disponível,g,"77,8","54,5",BRC0012K,Nome não encontrado
Proteína,g,"1,12","0,79",BRC0012K,Nome não encontrado
Lipídios,g,"13,6","9,51",BRC0012K,Nome não encontrado
Fibra alimentar,g,"3,57","2,50",BRC0012K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0012K,Nome não encontrado
Cinzas,g,"0,48","0,34",BRC0012K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0012K,Nome não encontrado
Ácidos graxos saturados,g,"12,7","8,88",BRC0012K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,60","0,42",BRC0012K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,15","0,11",BRC0012K,Nome não encontrado
Ácidos graxos trans,g,,,BRC0012K,Nome não encontrado
Cálcio,mg,"7,06","4,94",BRC0012K,Nome não encontrado
Ferro,mg,"1,24","0,87",BRC0012K,Nome não encontrado
Sódio,mg,"29,0","20,3",BRC0012K,Nome não encontrado
Magnésio,mg,"17,4","12,2",BRC0012K,Nome não encontrado
Fósforo,mg,396,277,BRC0012K,Nome não encontrado
Potássio,mg,183,128,BRC0012K,Nome não encontrado
Manganês,mg,"0,36","0,25",BRC0012K,Nome não encontrado
Zinco,mg,"0,41","0,29",BRC0012K,Nome não encontrado
Cobre,mg,"0,20","0,14",BRC0012K,Nome não encontrado
Selênio,mcg,"9,58","6,70",BRC0012K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0012K,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0012K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0012K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,10","0,07",BRC0012K,Nome não encontrado
Tiamina,mg,traços,traços,BRC0012K,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0012K,Nome não encontrado
Niacina,mg,"0,47","0,33",BRC0012K,Nome não encontrado
Vitamina B6,mg,"0,16","0,11",BRC0012K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0012K,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0012K,Nome não encontrado
Equivalente de folato,mcg,"24,5","17,1",BRC0012K,Nome não encontrado
Sal de adição,g,,,BRC0012K,Nome não encontrado
Açúcar de adição,g,,,BRC0012K,Nome não encontrado
Gordura de adição,g,-,-,BRC0012K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0012K,Nome não encontrado
Proteína animal,g,-,-,BRC0012K,Nome não encontrado
