componente,unidade,Valor por 100g,Copo americano duplo (240 mL),Copo americano pequeno (165 mL),codigo_alimento,nome_alimento
Energia,kJ,165,396,272,BRC0129C,Nome não encontrado
Energia,kcal,39,93,64,BRC0129C,Nome não encontrado
Umidade,g,"89,0",213,146,BRC0129C,Nome não encontrado
Carboidrato total,g,"9,00","21,6","14,9",BRC0129C,Nome não encontrado
Carboidrato disponível,g,"8,00","19,2","13,2",BRC0129C,Nome não encontrado
Proteína,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Lipídios,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Fibra alimentar,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Cinzas,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Colesterol,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Ácidos graxos saturados,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Cálcio,mg,"8,00","19,2","13,2",BRC0129C,Nome não encontrado
Ferro,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Sódio,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Magnésio,mg,"8,00","19,2","13,2",BRC0129C,Nome não encontrado
Fósforo,mg,"13,0","31,2","21,5",BRC0129C,Nome não encontrado
Potássio,mg,170,408,280,BRC0129C,Nome não encontrado
Manganês,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Zinco,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Cobre,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Selênio,mcg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Vitamina A (RE),mcg,"14,0","33,6","23,1",BRC0129C,Nome não encontrado
Vitamina A (RAE),mcg,"7,00","16,8","11,6",BRC0129C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Tiamina,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Riboflavina,mg,traços,traços,traços,BRC0129C,Nome não encontrado
Niacina,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Vitamina B6,mg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Vitamina C,mg,"55,0",132,"90,8",BRC0129C,Nome não encontrado
Equivalente de folato,mcg,"19,0","45,6","31,4",BRC0129C,Nome não encontrado
Sal de adição,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Gordura de adição,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Proteína vegetal,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
Proteína animal,g,"0,00","0,00","0,00",BRC0129C,Nome não encontrado
