componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,302,211,BRC0627B,Nome não encontrado
Energia,kcal,73,51,BRC0627B,Nome não encontrado
Umidade,g,"87,6","61,3",BRC0627B,Nome não encontrado
Carboidrato total,g,"4,57","3,20",BRC0627B,Nome não encontrado
Carboidrato disponível,g,"2,99","2,10",BRC0627B,Nome não encontrado
Proteína,g,"1,15","0,80",BRC0627B,Nome não encontrado
Lipídios,g,"5,92","4,15",BRC0627B,Nome não encontrado
Fibra alimentar,g,"1,58","1,10",BRC0627B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0627B,Nome não encontrado
Cinzas,g,"0,79","0,55",BRC0627B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0627B,Nome não encontrado
Ácidos graxos saturados,g,"0,88","0,61",BRC0627B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,29","3,00",BRC0627B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,69","0,48",BRC0627B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0627B,Nome não encontrado
Cálcio,mg,"27,6","19,3",BRC0627B,Nome não encontrado
Ferro,mg,"0,36","0,25",BRC0627B,Nome não encontrado
Sódio,mg,128,"89,6",BRC0627B,Nome não encontrado
Magnésio,mg,"11,4","7,96",BRC0627B,Nome não encontrado
Fósforo,mg,"36,4","25,5",BRC0627B,Nome não encontrado
Potássio,mg,206,144,BRC0627B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0627B,Nome não encontrado
Zinco,mg,"0,16","0,11",BRC0627B,Nome não encontrado
Cobre,mg,"0,57","0,40",BRC0627B,Nome não encontrado
Selênio,mcg,"0,39","0,27",BRC0627B,Nome não encontrado
Vitamina A (RE),mcg,"40,5","28,3",BRC0627B,Nome não encontrado
Vitamina A (RAE),mcg,"20,2","14,2",BRC0627B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0627B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,12","0,78",BRC0627B,Nome não encontrado
Tiamina,mg,"0,04","0,03",BRC0627B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0627B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0627B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0627B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0627B,Nome não encontrado
Vitamina C,mg,"27,2","19,1",BRC0627B,Nome não encontrado
Equivalente de folato,mcg,"11,7","8,20",BRC0627B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0627B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0627B,Nome não encontrado
Gordura de adição,g,-,-,BRC0627B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0627B,Nome não encontrado
Proteína animal,g,-,-,BRC0627B,Nome não encontrado
