componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,990,791,BRC0102K,Nome não encontrado
Energia,kcal,234,187,BRC0102K,Nome não encontrado
Umidade,g,"47,4","37,9",BRC0102K,Nome não encontrado
Carboidrato total,g,"47,7","38,2",BRC0102K,Nome não encontrado
Carboidrato disponível,g,"46,4","37,2",BRC0102K,Nome não encontrado
Proteína,g,"0,91","0,73",BRC0102K,Nome não encontrado
Lipídios,g,"3,53","2,82",BRC0102K,Nome não encontrado
Fibra alimentar,g,"1,28","1,02",BRC0102K,Nome não encontrado
Álcool,g,"2,80","2,24",BRC0102K,Nome não encontrado
Cinzas,g,"0,47","0,38",BRC0102K,Nome não encontrado
Colesterol,mg,"6,66","5,32",BRC0102K,Nome não encontrado
Ácidos graxos saturados,g,"1,48","1,19",BRC0102K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,63","0,50",BRC0102K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,05","0,04",BRC0102K,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,06",BRC0102K,Nome não encontrado
Cálcio,mg,"34,0","27,2",BRC0102K,Nome não encontrado
Ferro,mg,"0,94","0,75",BRC0102K,Nome não encontrado
Sódio,mg,"12,0","9,57",BRC0102K,Nome não encontrado
Magnésio,mg,"18,6","14,8",BRC0102K,Nome não encontrado
Fósforo,mg,"21,5","17,2",BRC0102K,Nome não encontrado
Potássio,mg,168,135,BRC0102K,Nome não encontrado
Manganês,mg,"0,88","0,71",BRC0102K,Nome não encontrado
Zinco,mg,"0,15","0,12",BRC0102K,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0102K,Nome não encontrado
Selênio,mcg,"0,26","0,21",BRC0102K,Nome não encontrado
Vitamina A (RE),mcg,"34,9","27,9",BRC0102K,Nome não encontrado
Vitamina A (RAE),mcg,"33,2","26,5",BRC0102K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0102K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,03","0,02",BRC0102K,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0102K,Nome não encontrado
Riboflavina,mg,"0,04","0,03",BRC0102K,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0102K,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0102K,Nome não encontrado
Vitamina B12,mcg,"0,04","0,03",BRC0102K,Nome não encontrado
Vitamina C,mg,"18,8","15,0",BRC0102K,Nome não encontrado
Equivalente de folato,mcg,"6,61","5,29",BRC0102K,Nome não encontrado
Sal de adição,g,,,BRC0102K,Nome não encontrado
Açúcar de adição,g,,,BRC0102K,Nome não encontrado
Gordura de adição,g,-,-,BRC0102K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0102K,Nome não encontrado
Proteína animal,g,-,-,BRC0102K,Nome não encontrado
