componente,unidade,Valor por 100g,Colher servir cheia (55 g),Colher servir rasa (40 g),codigo_alimento,nome_alimento
Energia,kJ,741,407,296,BRC0729A,Nome não encontrado
Energia,kcal,178,97,71,BRC0729A,Nome não encontrado
Umidade,g,"66,3","36,5","26,5",BRC0729A,Nome não encontrado
Carboidrato total,g,"20,1","11,1","8,04",BRC0729A,Nome não encontrado
Carboidrato disponível,g,"15,9","8,77","6,38",BRC0729A,Nome não encontrado
Proteína,g,"2,46","1,35","0,98",BRC0729A,Nome não encontrado
Lipídios,g,"10,7","5,87","4,27",BRC0729A,Nome não encontrado
Fibra alimentar,g,"4,17","2,29","1,67",BRC0729A,Nome não encontrado
Álcool,g,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Cinzas,g,"0,43","0,23","0,17",BRC0729A,Nome não encontrado
Colesterol,mg,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Ácidos graxos saturados,g,"0,46","0,25","0,18",BRC0729A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,65","0,36","0,26",BRC0729A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,26","0,69","0,50",BRC0729A,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,00","0,00",BRC0729A,Nome não encontrado
Cálcio,mg,"12,3","6,77","4,92",BRC0729A,Nome não encontrado
Ferro,mg,"0,27","0,15","0,11",BRC0729A,Nome não encontrado
Sódio,mg,"0,89","0,49","0,35",BRC0729A,Nome não encontrado
Magnésio,mg,"24,9","13,7","9,96",BRC0729A,Nome não encontrado
Fósforo,mg,"40,9","22,5","16,4",BRC0729A,Nome não encontrado
Potássio,mg,"83,8","46,1","33,5",BRC0729A,Nome não encontrado
Manganês,mg,"0,35","0,19","0,14",BRC0729A,Nome não encontrado
Zinco,mg,"0,37","0,20","0,15",BRC0729A,Nome não encontrado
Cobre,mg,"0,11","0,06","0,04",BRC0729A,Nome não encontrado
Selênio,mcg,"0,60","0,33","0,24",BRC0729A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,39","0,22","0,16",BRC0729A,Nome não encontrado
Tiamina,mg,"0,09","0,05","0,04",BRC0729A,Nome não encontrado
Riboflavina,mg,"0,10","0,06","0,04",BRC0729A,Nome não encontrado
Niacina,mg,"0,54","0,30","0,22",BRC0729A,Nome não encontrado
Vitamina B6,mg,"0,08","0,05","0,03",BRC0729A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Vitamina C,mg,"4,53","2,49","1,81",BRC0729A,Nome não encontrado
Equivalente de folato,mcg,"5,94","3,26","2,37",BRC0729A,Nome não encontrado
Sal de adição,g,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00","0,00",BRC0729A,Nome não encontrado
Gordura de adição,g,-,-,-,BRC0729A,Nome não encontrado
Proteína vegetal,g,-,-,-,BRC0729A,Nome não encontrado
Proteína animal,g,-,-,-,BRC0729A,Nome não encontrado
