componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,536,294,BRC0103N,Nome não encontrado
Energia,kcal,128,70,BRC0103N,Nome não encontrado
Umidade,g,"74,3","40,9",BRC0103N,Nome não encontrado
Carboidrato total,g,"7,91","4,35",BRC0103N,Nome não encontrado
Carboidrato disponível,g,"7,01","3,85",BRC0103N,Nome não encontrado
Proteína,g,"10,8","5,95",BRC0103N,Nome não encontrado
Lipídios,g,"6,10","3,36",BRC0103N,Nome não encontrado
Fibra alimentar,g,"0,90","0,50",BRC0103N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0103N,Nome não encontrado
Cinzas,g,"0,88","0,48",BRC0103N,Nome não encontrado
Colesterol,mg,"37,4","20,5",BRC0103N,Nome não encontrado
Ácidos graxos saturados,g,"2,28","1,25",BRC0103N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,84","1,56",BRC0103N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,26",BRC0103N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0103N,Nome não encontrado
Cálcio,mg,"26,7","14,7",BRC0103N,Nome não encontrado
Ferro,mg,"1,35","0,74",BRC0103N,Nome não encontrado
Sódio,mg,149,"82,3",BRC0103N,Nome não encontrado
Magnésio,mg,"10,7","5,88",BRC0103N,Nome não encontrado
Fósforo,mg,"67,1","36,9",BRC0103N,Nome não encontrado
Potássio,mg,179,"98,8",BRC0103N,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0103N,Nome não encontrado
Zinco,mg,"2,83","1,56",BRC0103N,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0103N,Nome não encontrado
Selênio,mcg,"0,37","0,20",BRC0103N,Nome não encontrado
Vitamina A (RE),mcg,"47,0","25,8",BRC0103N,Nome não encontrado
Vitamina A (RAE),mcg,"23,5","12,9",BRC0103N,Nome não encontrado
Vitamina D,mcg,"0,97","0,53",BRC0103N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,22","0,12",BRC0103N,Nome não encontrado
Tiamina,mg,"0,03","0,01",BRC0103N,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0103N,Nome não encontrado
Niacina,mg,"0,71","0,39",BRC0103N,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0103N,Nome não encontrado
Vitamina B12,mcg,"0,94","0,52",BRC0103N,Nome não encontrado
Vitamina C,mg,"3,66","2,01",BRC0103N,Nome não encontrado
Equivalente de folato,mcg,"22,4","12,3",BRC0103N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0103N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0103N,Nome não encontrado
Gordura de adição,g,-,-,BRC0103N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0103N,Nome não encontrado
Proteína animal,g,-,-,BRC0103N,Nome não encontrado
