componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,1121,1120,BRC0185E,Nome não encontrado
Energia,kcal,267,267,BRC0185E,Nome não encontrado
Umidade,g,"45,2","45,2",BRC0185E,Nome não encontrado
Carboidrato total,g,"15,3","15,3",BRC0185E,Nome não encontrado
Carboidrato disponível,g,"14,3","14,3",BRC0185E,Nome não encontrado
Proteína,g,"25,1","25,1",BRC0185E,Nome não encontrado
Lipídios,g,"12,0","12,0",BRC0185E,Nome não encontrado
Fibra alimentar,g,"0,96","0,96",BRC0185E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0185E,Nome não encontrado
Cinzas,g,"2,44","2,44",BRC0185E,Nome não encontrado
Colesterol,mg,"93,4","93,4",BRC0185E,Nome não encontrado
Ácidos graxos saturados,g,"2,40","2,40",BRC0185E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,91","2,91",BRC0185E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"6,31","6,31",BRC0185E,Nome não encontrado
Ácidos graxos trans,g,"0,06","0,06",BRC0185E,Nome não encontrado
Cálcio,mg,"39,7","39,7",BRC0185E,Nome não encontrado
Ferro,mg,"1,93","1,93",BRC0185E,Nome não encontrado
Sódio,mg,465,465,BRC0185E,Nome não encontrado
Magnésio,mg,"36,6","36,6",BRC0185E,Nome não encontrado
Fósforo,mg,259,259,BRC0185E,Nome não encontrado
Potássio,mg,348,348,BRC0185E,Nome não encontrado
Manganês,mg,"0,39","0,39",BRC0185E,Nome não encontrado
Zinco,mg,"1,19","1,19",BRC0185E,Nome não encontrado
Cobre,mg,"0,13","0,13",BRC0185E,Nome não encontrado
Selênio,mcg,"47,4","47,4",BRC0185E,Nome não encontrado
Vitamina A (RE),mcg,"19,0","19,0",BRC0185E,Nome não encontrado
Vitamina A (RAE),mcg,"18,9","18,9",BRC0185E,Nome não encontrado
Vitamina D,mcg,"0,87","0,87",BRC0185E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58","0,58",BRC0185E,Nome não encontrado
Tiamina,mg,"0,05","0,05",BRC0185E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0185E,Nome não encontrado
Niacina,mg,"1,25","1,25",BRC0185E,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0185E,Nome não encontrado
Vitamina B12,mcg,"2,47","2,47",BRC0185E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0185E,Nome não encontrado
Equivalente de folato,mcg,"38,3","38,3",BRC0185E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0185E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0185E,Nome não encontrado
Gordura de adição,g,-,-,BRC0185E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0185E,Nome não encontrado
Proteína animal,g,-,-,BRC0185E,Nome não encontrado
