componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,496,545,BRC0590F,Nome não encontrado
Energia,kcal,118,130,BRC0590F,Nome não encontrado
Umidade,g,"76,8","84,5",BRC0590F,Nome não encontrado
Carboidrato total,g,"2,59","2,85",BRC0590F,Nome não encontrado
Carboidrato disponível,g,"1,82","2,00",BRC0590F,Nome não encontrado
Proteína,g,"14,6","16,1",BRC0590F,Nome não encontrado
Lipídios,g,"5,25","5,78",BRC0590F,Nome não encontrado
Fibra alimentar,g,"0,77","0,85",BRC0590F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0590F,Nome não encontrado
Cinzas,g,"0,78","0,86",BRC0590F,Nome não encontrado
Colesterol,mg,"44,5","49,0",BRC0590F,Nome não encontrado
Ácidos graxos saturados,g,"1,63","1,79",BRC0590F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,00","2,20",BRC0590F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,02","1,12",BRC0590F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0590F,Nome não encontrado
Cálcio,mg,"18,2","20,0",BRC0590F,Nome não encontrado
Ferro,mg,"1,45","1,59",BRC0590F,Nome não encontrado
Sódio,mg,"59,6","65,6",BRC0590F,Nome não encontrado
Magnésio,mg,"17,9","19,7",BRC0590F,Nome não encontrado
Fósforo,mg,113,125,BRC0590F,Nome não encontrado
Potássio,mg,234,258,BRC0590F,Nome não encontrado
Manganês,mg,"0,09","0,10",BRC0590F,Nome não encontrado
Zinco,mg,"2,55","2,81",BRC0590F,Nome não encontrado
Cobre,mg,"0,09","0,10",BRC0590F,Nome não encontrado
Selênio,mcg,"15,2","16,7",BRC0590F,Nome não encontrado
Vitamina A (RE),mcg,"24,4","26,8",BRC0590F,Nome não encontrado
Vitamina A (RAE),mcg,"19,1","21,0",BRC0590F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0590F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,50",BRC0590F,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0590F,Nome não encontrado
Riboflavina,mg,"0,15","0,17",BRC0590F,Nome não encontrado
Niacina,mg,"3,28","3,60",BRC0590F,Nome não encontrado
Vitamina B6,mg,"0,13","0,14",BRC0590F,Nome não encontrado
Vitamina B12,mcg,"1,32","1,45",BRC0590F,Nome não encontrado
Vitamina C,mg,"10,3","11,3",BRC0590F,Nome não encontrado
Equivalente de folato,mcg,"17,5","19,3",BRC0590F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0590F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0590F,Nome não encontrado
Gordura de adição,g,-,-,BRC0590F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0590F,Nome não encontrado
Proteína animal,g,-,-,BRC0590F,Nome não encontrado
