componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,399,219,BRC0453N,Nome não encontrado
Energia,kcal,95,52,BRC0453N,Nome não encontrado
Umidade,g,"80,5","44,3",BRC0453N,Nome não encontrado
Carboidrato total,g,"3,85","2,12",BRC0453N,Nome não encontrado
Carboidrato disponível,g,"2,98","1,64",BRC0453N,Nome não encontrado
Proteína,g,"10,8","5,96",BRC0453N,Nome não encontrado
Lipídios,g,"4,26","2,34",BRC0453N,Nome não encontrado
Fibra alimentar,g,"0,87","0,48",BRC0453N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0453N,Nome não encontrado
Cinzas,g,"0,53","0,29",BRC0453N,Nome não encontrado
Colesterol,mg,"40,0","22,0",BRC0453N,Nome não encontrado
Ácidos graxos saturados,g,"2,09","1,15",BRC0453N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,43","0,79",BRC0453N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17","0,09",BRC0453N,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,06",BRC0453N,Nome não encontrado
Cálcio,mg,"7,46","4,10",BRC0453N,Nome não encontrado
Ferro,mg,"1,00","0,55",BRC0453N,Nome não encontrado
Sódio,mg,"22,2","12,2",BRC0453N,Nome não encontrado
Magnésio,mg,"9,44","5,19",BRC0453N,Nome não encontrado
Fósforo,mg,"73,7","40,6",BRC0453N,Nome não encontrado
Potássio,mg,159,"87,6",BRC0453N,Nome não encontrado
Manganês,mg,"0,07","0,04",BRC0453N,Nome não encontrado
Zinco,mg,"3,09","1,70",BRC0453N,Nome não encontrado
Cobre,mg,"0,05","0,03",BRC0453N,Nome não encontrado
Selênio,mcg,"0,29","0,16",BRC0453N,Nome não encontrado
Vitamina A (RE),mcg,133,"73,6",BRC0453N,Nome não encontrado
Vitamina A (RAE),mcg,"67,1","36,9",BRC0453N,Nome não encontrado
Vitamina D,mcg,"1,03","0,57",BRC0453N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,64","0,90",BRC0453N,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0453N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0453N,Nome não encontrado
Niacina,mg,"0,64","0,35",BRC0453N,Nome não encontrado
Vitamina B6,mg,"0,05","0,03",BRC0453N,Nome não encontrado
Vitamina B12,mcg,"1,00","0,55",BRC0453N,Nome não encontrado
Vitamina C,mg,"2,85","1,57",BRC0453N,Nome não encontrado
Equivalente de folato,mcg,"7,88","4,34",BRC0453N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0453N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0453N,Nome não encontrado
Gordura de adição,g,-,-,BRC0453N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0453N,Nome não encontrado
Proteína animal,g,-,-,BRC0453N,Nome não encontrado
