componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,144,79,BRC0317N,Nome não encontrado
Energia,kcal,34,18,BRC0317N,Nome não encontrado
Umidade,g,"91,3","50,2",BRC0317N,Nome não encontrado
Carboidrato total,g,"7,55","4,15",BRC0317N,Nome não encontrado
Carboidrato disponível,g,"7,55","4,15",BRC0317N,Nome não encontrado
Proteína,g,"0,74","0,41",BRC0317N,Nome não encontrado
Lipídios,g,"0,07","0,04",BRC0317N,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0317N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0317N,Nome não encontrado
Cinzas,g,"0,34","0,19",BRC0317N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0317N,Nome não encontrado
Ácidos graxos saturados,g,"0,01","0,00",BRC0317N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,01","0,01",BRC0317N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,02","0,01",BRC0317N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0317N,Nome não encontrado
Cálcio,mg,"7,37","4,05",BRC0317N,Nome não encontrado
Ferro,mg,"0,00","0,00",BRC0317N,Nome não encontrado
Sódio,mg,"0,00","0,00",BRC0317N,Nome não encontrado
Magnésio,mg,"7,59","4,17",BRC0317N,Nome não encontrado
Fósforo,mg,"14,0","7,71",BRC0317N,Nome não encontrado
Potássio,mg,148,"81,8",BRC0317N,Nome não encontrado
Manganês,mg,"30,0","16,5",BRC0317N,Nome não encontrado
Zinco,mg,"0,00","0,00",BRC0317N,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0317N,Nome não encontrado
Selênio,mcg,"0,30","0,17",BRC0317N,Nome não encontrado
Vitamina A (RE),mcg,"2,31","1,27",BRC0317N,Nome não encontrado
Vitamina A (RAE),mcg,"1,15","0,63",BRC0317N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0317N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,02","0,01",BRC0317N,Nome não encontrado
Tiamina,mg,traços,traços,BRC0317N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0317N,Nome não encontrado
Niacina,mg,traços,traços,BRC0317N,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0317N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0317N,Nome não encontrado
Vitamina C,mg,"73,3","40,3",BRC0317N,Nome não encontrado
Equivalente de folato,mcg,"22,3","12,3",BRC0317N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0317N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0317N,Nome não encontrado
Gordura de adição,g,-,-,BRC0317N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0317N,Nome não encontrado
Proteína animal,g,-,-,BRC0317N,Nome não encontrado
