componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,2480,991,BRC0169F,Nome não encontrado
Energia,kcal,602,240,BRC0169F,Nome não encontrado
Umidade,g,"26,6","10,7",BRC0169F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0169F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0169F,Nome não encontrado
Proteína,g,"9,76","3,90",BRC0169F,Nome não encontrado
Lipídios,g,"62,5","25,0",BRC0169F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0169F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0169F,Nome não encontrado
Cinzas,g,"1,07","0,43",BRC0169F,Nome não encontrado
Colesterol,mg,"87,1","34,8",BRC0169F,Nome não encontrado
Ácidos graxos saturados,g,"21,5","8,62",BRC0169F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"24,1","9,64",BRC0169F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"12,2","4,88",BRC0169F,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,08",BRC0169F,Nome não encontrado
Cálcio,mg,"2,39","0,95",BRC0169F,Nome não encontrado
Ferro,mg,"0,44","0,18",BRC0169F,Nome não encontrado
Sódio,mg,"49,6","19,8",BRC0169F,Nome não encontrado
Magnésio,mg,"3,57","1,43",BRC0169F,Nome não encontrado
Fósforo,mg,"35,4","14,1",BRC0169F,Nome não encontrado
Potássio,mg,"57,6","23,0",BRC0169F,Nome não encontrado
Manganês,mg,traços,traços,BRC0169F,Nome não encontrado
Zinco,mg,"0,21","0,08",BRC0169F,Nome não encontrado
Cobre,mg,"0,11","0,04",BRC0169F,Nome não encontrado
Selênio,mcg,,,BRC0169F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0169F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0169F,Nome não encontrado
Vitamina D,mcg,"0,62","0,25",BRC0169F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,27",BRC0169F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0169F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0169F,Nome não encontrado
Niacina,mg,"5,10","2,04",BRC0169F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0169F,Nome não encontrado
Vitamina B12,mcg,"0,78","0,31",BRC0169F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0169F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0169F,Nome não encontrado
Sal de adição,g,,,BRC0169F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0169F,Nome não encontrado
Gordura de adição,g,,,BRC0169F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0169F,Nome não encontrado
Proteína animal,g,"9,76","3,90",BRC0169F,Nome não encontrado
