componente,unidade,Valor por 100g,Colher sopa cheia (15 g),codigo_alimento,nome_alimento
Energia,kJ,205,30,BRC0173B,Nome não encontrado
Energia,kcal,49,7,BRC0173B,Nome não encontrado
Umidade,g,"88,9","13,3",BRC0173B,Nome não encontrado
Carboidrato total,g,"4,74","0,71",BRC0173B,Nome não encontrado
Carboidrato disponível,g,"2,25","0,34",BRC0173B,Nome não encontrado
Proteína,g,"2,27","0,34",BRC0173B,Nome não encontrado
Lipídios,g,"2,92","0,44",BRC0173B,Nome não encontrado
Fibra alimentar,g,"2,48","0,37",BRC0173B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0173B,Nome não encontrado
Cinzas,g,"1,08","0,16",BRC0173B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0173B,Nome não encontrado
Ácidos graxos saturados,g,"0,46","0,07",BRC0173B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,90","0,28",BRC0173B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,34","0,05",BRC0173B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0173B,Nome não encontrado
Cálcio,mg,152,"22,9",BRC0173B,Nome não encontrado
Ferro,mg,"0,62","0,09",BRC0173B,Nome não encontrado
Sódio,mg,"7,34","1,10",BRC0173B,Nome não encontrado
Magnésio,mg,"32,5","4,87",BRC0173B,Nome não encontrado
Fósforo,mg,"40,3","6,04",BRC0173B,Nome não encontrado
Potássio,mg,443,"66,5",BRC0173B,Nome não encontrado
Manganês,mg,"0,57","0,09",BRC0173B,Nome não encontrado
Zinco,mg,"0,45","0,07",BRC0173B,Nome não encontrado
Cobre,mg,"0,06","0,01",BRC0173B,Nome não encontrado
Selênio,mcg,"2,21","0,33",BRC0173B,Nome não encontrado
Vitamina A (RE),mcg,427,"64,1",BRC0173B,Nome não encontrado
Vitamina A (RAE),mcg,213,"32,1",BRC0173B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0173B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,15","0,17",BRC0173B,Nome não encontrado
Tiamina,mg,"0,15","0,02",BRC0173B,Nome não encontrado
Riboflavina,mg,"0,22","0,03",BRC0173B,Nome não encontrado
Niacina,mg,"1,62","0,24",BRC0173B,Nome não encontrado
Vitamina B6,mg,"0,07","0,01",BRC0173B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0173B,Nome não encontrado
Vitamina C,mg,"74,7","11,2",BRC0173B,Nome não encontrado
Equivalente de folato,mcg,"62,3","9,35",BRC0173B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0173B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0173B,Nome não encontrado
Gordura de adição,g,-,-,BRC0173B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0173B,Nome não encontrado
Proteína animal,g,-,-,BRC0173B,Nome não encontrado
