componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,365,200,BRC0646N,Nome não encontrado
Energia,kcal,86,47,BRC0646N,Nome não encontrado
Umidade,g,"78,9","43,4",BRC0646N,Nome não encontrado
Carboidrato total,g,"5,85","3,22",BRC0646N,Nome não encontrado
Carboidrato disponível,g,"4,82","2,65",BRC0646N,Nome não encontrado
Proteína,g,"13,3","7,30",BRC0646N,Nome não encontrado
Lipídios,g,"1,32","0,73",BRC0646N,Nome não encontrado
Fibra alimentar,g,"1,03","0,57",BRC0646N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0646N,Nome não encontrado
Cinzas,g,"0,66","0,36",BRC0646N,Nome não encontrado
Colesterol,mg,"35,4","19,5",BRC0646N,Nome não encontrado
Ácidos graxos saturados,g,"0,45","0,25",BRC0646N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,44","0,24",BRC0646N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,27","0,15",BRC0646N,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0646N,Nome não encontrado
Cálcio,mg,"7,46","4,10",BRC0646N,Nome não encontrado
Ferro,mg,"0,25","0,14",BRC0646N,Nome não encontrado
Sódio,mg,"16,3","8,97",BRC0646N,Nome não encontrado
Magnésio,mg,"9,79","5,39",BRC0646N,Nome não encontrado
Fósforo,mg,104,"57,3",BRC0646N,Nome não encontrado
Potássio,mg,229,126,BRC0646N,Nome não encontrado
Manganês,mg,"0,04","0,02",BRC0646N,Nome não encontrado
Zinco,mg,"0,49","0,27",BRC0646N,Nome não encontrado
Cobre,mg,"0,03","0,02",BRC0646N,Nome não encontrado
Selênio,mcg,"4,76","2,62",BRC0646N,Nome não encontrado
Vitamina A (RE),mcg,115,"63,6",BRC0646N,Nome não encontrado
Vitamina A (RAE),mcg,"57,8","31,8",BRC0646N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0646N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,34","0,18",BRC0646N,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC0646N,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0646N,Nome não encontrado
Niacina,mg,"3,35","1,84",BRC0646N,Nome não encontrado
Vitamina B6,mg,"0,05","0,02",BRC0646N,Nome não encontrado
Vitamina B12,mcg,"0,05","0,03",BRC0646N,Nome não encontrado
Vitamina C,mg,"1,66","0,92",BRC0646N,Nome não encontrado
Equivalente de folato,mcg,"6,34","3,48",BRC0646N,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0646N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0646N,Nome não encontrado
Gordura de adição,g,-,-,BRC0646N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0646N,Nome não encontrado
Proteína animal,g,-,-,BRC0646N,Nome não encontrado
