componente,unidade,Valor por 100g,Porção Média (70 g),codigo_alimento,nome_alimento
Energia,kJ,252,176,BRC0502B,Nome não encontrado
Energia,kcal,61,42,BRC0502B,Nome não encontrado
Umidade,g,"86,8","60,8",BRC0502B,Nome não encontrado
Carboidrato total,g,"7,42","5,20",BRC0502B,Nome não encontrado
Carboidrato disponível,g,"4,61","3,22",BRC0502B,Nome não encontrado
Proteína,g,"1,17","0,82",BRC0502B,Nome não encontrado
Lipídios,g,"3,54","2,48",BRC0502B,Nome não encontrado
Fibra alimentar,g,"2,82","1,97",BRC0502B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0502B,Nome não encontrado
Cinzas,g,"1,05","0,73",BRC0502B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0502B,Nome não encontrado
Ácidos graxos saturados,g,"0,53","0,37",BRC0502B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,44","1,71",BRC0502B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,47","0,33",BRC0502B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0502B,Nome não encontrado
Cálcio,mg,"28,8","20,2",BRC0502B,Nome não encontrado
Ferro,mg,"0,59","0,41",BRC0502B,Nome não encontrado
Sódio,mg,"63,4","44,4",BRC0502B,Nome não encontrado
Magnésio,mg,"11,3","7,91",BRC0502B,Nome não encontrado
Fósforo,mg,"27,2","19,0",BRC0502B,Nome não encontrado
Potássio,mg,285,200,BRC0502B,Nome não encontrado
Manganês,mg,"0,14","0,10",BRC0502B,Nome não encontrado
Zinco,mg,"0,34","0,24",BRC0502B,Nome não encontrado
Cobre,mg,"0,07","0,05",BRC0502B,Nome não encontrado
Selênio,mcg,"0,58","0,40",BRC0502B,Nome não encontrado
Vitamina A (RE),mcg,707,495,BRC0502B,Nome não encontrado
Vitamina A (RAE),mcg,353,247,BRC0502B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0502B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,16","0,81",BRC0502B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0502B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0502B,Nome não encontrado
Niacina,mg,"0,03","0,02",BRC0502B,Nome não encontrado
Vitamina B6,mg,"0,07","0,05",BRC0502B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0502B,Nome não encontrado
Vitamina C,mg,"8,15","5,70",BRC0502B,Nome não encontrado
Equivalente de folato,mcg,"20,7","14,5",BRC0502B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0502B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0502B,Nome não encontrado
Gordura de adição,g,-,-,BRC0502B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0502B,Nome não encontrado
Proteína animal,g,-,-,BRC0502B,Nome não encontrado
