componente,unidade,Valor por 100g,Porção Média (45 g),codigo_alimento,nome_alimento
Energia,kJ,1930,868,BRC0649A,Nome não encontrado
Energia,kcal,464,208,BRC0649A,Nome não encontrado
Umidade,g,"21,0","9,46",BRC0649A,Nome não encontrado
Carboidrato total,g,"40,5","18,2",BRC0649A,Nome não encontrado
Carboidrato disponível,g,"39,2","17,6",BRC0649A,Nome não encontrado
Proteína,g,"6,29","2,83",BRC0649A,Nome não encontrado
Lipídios,g,"31,0","14,0",BRC0649A,Nome não encontrado
Fibra alimentar,g,"1,34","0,60",BRC0649A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0649A,Nome não encontrado
Cinzas,g,"1,15","0,52",BRC0649A,Nome não encontrado
Colesterol,mg,"96,4","43,4",BRC0649A,Nome não encontrado
Ácidos graxos saturados,g,"18,1","8,16",BRC0649A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,87","3,54",BRC0649A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,82","0,37",BRC0649A,Nome não encontrado
Ácidos graxos trans,g,"1,03","0,46",BRC0649A,Nome não encontrado
Cálcio,mg,"25,6","11,5",BRC0649A,Nome não encontrado
Ferro,mg,"2,29","1,03",BRC0649A,Nome não encontrado
Sódio,mg,284,127,BRC0649A,Nome não encontrado
Magnésio,mg,"15,5","6,97",BRC0649A,Nome não encontrado
Fósforo,mg,"75,5","34,0",BRC0649A,Nome não encontrado
Potássio,mg,"71,0","32,0",BRC0649A,Nome não encontrado
Manganês,mg,"0,26","0,12",BRC0649A,Nome não encontrado
Zinco,mg,"0,54","0,24",BRC0649A,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0649A,Nome não encontrado
Selênio,mcg,"4,07","1,83",BRC0649A,Nome não encontrado
Vitamina A (RE),mcg,368,165,BRC0649A,Nome não encontrado
Vitamina A (RAE),mcg,364,163,BRC0649A,Nome não encontrado
Vitamina D,mcg,"0,11","0,05",BRC0649A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,21",BRC0649A,Nome não encontrado
Tiamina,mg,"0,17","0,08",BRC0649A,Nome não encontrado
Riboflavina,mg,"0,03","0,01",BRC0649A,Nome não encontrado
Niacina,mg,"0,62","0,28",BRC0649A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0649A,Nome não encontrado
Vitamina B12,mcg,"0,15","0,07",BRC0649A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0649A,Nome não encontrado
Equivalente de folato,mcg,150,"67,5",BRC0649A,Nome não encontrado
Sal de adição,g,"0,70","0,32",BRC0649A,Nome não encontrado
Açúcar de adição,g,"0,70","0,32",BRC0649A,Nome não encontrado
Gordura de adição,g,-,-,BRC0649A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0649A,Nome não encontrado
Proteína animal,g,-,-,BRC0649A,Nome não encontrado
