componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,443,532,BRC0133F,Nome não encontrado
Energia,kcal,105,126,BRC0133F,Nome não encontrado
Umidade,g,"75,6","90,7",BRC0133F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0133F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0133F,Nome não encontrado
Proteína,g,"21,1","25,3",BRC0133F,Nome não encontrado
Lipídios,g,"2,29","2,74",BRC0133F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0133F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0133F,Nome não encontrado
Cinzas,g,"1,04","1,25",BRC0133F,Nome não encontrado
Colesterol,mg,"44,4","53,3",BRC0133F,Nome não encontrado
Ácidos graxos saturados,g,"0,83","1,00",BRC0133F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,98","1,18",BRC0133F,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0133F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0133F,Nome não encontrado
Cálcio,mg,"7,35","8,82",BRC0133F,Nome não encontrado
Ferro,mg,"0,43","0,52",BRC0133F,Nome não encontrado
Sódio,mg,"56,0","67,2",BRC0133F,Nome não encontrado
Magnésio,mg,"31,2","37,4",BRC0133F,Nome não encontrado
Fósforo,mg,221,265,BRC0133F,Nome não encontrado
Potássio,mg,266,319,BRC0133F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0133F,Nome não encontrado
Zinco,mg,"0,69","0,83",BRC0133F,Nome não encontrado
Cobre,mg,"0,03","0,03",BRC0133F,Nome não encontrado
Selênio,mcg,"8,90","10,7",BRC0133F,Nome não encontrado
Vitamina A (RE),mcg,"1,51","1,82",BRC0133F,Nome não encontrado
Vitamina A (RAE),mcg,"1,51","1,82",BRC0133F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0133F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,49","0,59",BRC0133F,Nome não encontrado
Tiamina,mg,"0,10","0,12",BRC0133F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0133F,Nome não encontrado
Niacina,mg,"5,84","7,01",BRC0133F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0133F,Nome não encontrado
Vitamina B12,mcg,"0,20","0,24",BRC0133F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0133F,Nome não encontrado
Equivalente de folato,mcg,"9,09","10,9",BRC0133F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0133F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0133F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0133F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0133F,Nome não encontrado
Proteína animal,g,"21,1","25,3",BRC0133F,Nome não encontrado
