componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,533,266,BRC0016J,Nome não encontrado
Energia,kcal,128,63,BRC0016J,Nome não encontrado
Umidade,g,"77,7","38,9",BRC0016J,Nome não encontrado
Carboidrato total,g,"2,25","1,13",BRC0016J,Nome não encontrado
Carboidrato disponível,g,"2,25","1,13",BRC0016J,Nome não encontrado
Proteína,g,"10,9","5,43",BRC0016J,Nome não encontrado
Lipídios,g,"8,37","4,19",BRC0016J,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0016J,Nome não encontrado
Álcool,g,,traços,BRC0016J,Nome não encontrado
Cinzas,g,"0,82","0,41",BRC0016J,Nome não encontrado
Colesterol,mg,334,167,BRC0016J,Nome não encontrado
Ácidos graxos saturados,g,"2,45","1,22",BRC0016J,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,39","1,69",BRC0016J,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,13","0,56",BRC0016J,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,01",BRC0016J,Nome não encontrado
Cálcio,mg,"35,0","17,5",BRC0016J,Nome não encontrado
Ferro,mg,"2,06","1,03",BRC0016J,Nome não encontrado
Sódio,mg,153,"76,7",BRC0016J,Nome não encontrado
Magnésio,mg,"9,00","4,50",BRC0016J,Nome não encontrado
Fósforo,mg,150,"75,1",BRC0016J,Nome não encontrado
Potássio,mg,137,"68,5",BRC0016J,Nome não encontrado
Manganês,mg,traços,traços,BRC0016J,Nome não encontrado
Zinco,mg,"0,99","0,50",BRC0016J,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0016J,Nome não encontrado
Selênio,mcg,,traços,BRC0016J,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0016J,Nome não encontrado
Vitamina A (RAE),mcg,,traços,BRC0016J,Nome não encontrado
Vitamina D,mcg,"1,76","0,88",BRC0016J,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,92","0,46",BRC0016J,Nome não encontrado
Tiamina,mg,"0,06","0,03",BRC0016J,Nome não encontrado
Riboflavina,mg,"0,53","0,27",BRC0016J,Nome não encontrado
Niacina,mg,"0,69","0,34",BRC0016J,Nome não encontrado
Vitamina B6,mg,"0,16","0,08",BRC0016J,Nome não encontrado
Vitamina B12,mcg,"0,83","0,42",BRC0016J,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0016J,Nome não encontrado
Equivalente de folato,mcg,"43,9","22,0",BRC0016J,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0016J,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0016J,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0016J,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0016J,Nome não encontrado
Proteína animal,g,"10,9","5,43",BRC0016J,Nome não encontrado
