componente,unidade,Valor por 100g,Colher servir cheia (55 g),codigo_alimento,nome_alimento
Energia,kJ,142,78,BRC0690N,Nome não encontrado
Energia,kcal,34,18,BRC0690N,Nome não encontrado
Umidade,g,"68,1","37,4",BRC0690N,Nome não encontrado
Carboidrato total,g,"7,66","4,21",BRC0690N,Nome não encontrado
Carboidrato disponível,g,"3,83","2,11",BRC0690N,Nome não encontrado
Proteína,g,"2,19","1,21",BRC0690N,Nome não encontrado
Lipídios,g,"0,25","0,14",BRC0690N,Nome não encontrado
Fibra alimentar,g,"3,82","2,10",BRC0690N,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0690N,Nome não encontrado
Cinzas,g,"21,8","12,0",BRC0690N,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0690N,Nome não encontrado
Ácidos graxos saturados,g,"0,05","0,03",BRC0690N,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,04","0,02",BRC0690N,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12","0,07",BRC0690N,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0690N,Nome não encontrado
Cálcio,mg,"22,6","12,4",BRC0690N,Nome não encontrado
Ferro,mg,"0,70","0,38",BRC0690N,Nome não encontrado
Sódio,mg,8530,4691,BRC0690N,Nome não encontrado
Magnésio,mg,"23,2","12,7",BRC0690N,Nome não encontrado
Fósforo,mg,"46,4","25,5",BRC0690N,Nome não encontrado
Potássio,mg,210,115,BRC0690N,Nome não encontrado
Manganês,mg,"0,21","0,12",BRC0690N,Nome não encontrado
Zinco,mg,"0,78","0,43",BRC0690N,Nome não encontrado
Cobre,mg,"0,23","0,13",BRC0690N,Nome não encontrado
Selênio,mcg,"1,04","0,57",BRC0690N,Nome não encontrado
Vitamina A (RE),mcg,"12,4","6,81",BRC0690N,Nome não encontrado
Vitamina A (RAE),mcg,"6,20","3,41",BRC0690N,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0690N,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,02","0,01",BRC0690N,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0690N,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0690N,Nome não encontrado
Niacina,mg,traços,traços,BRC0690N,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0690N,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0690N,Nome não encontrado
Vitamina C,mg,"1,83","1,01",BRC0690N,Nome não encontrado
Equivalente de folato,mcg,"46,2","25,4",BRC0690N,Nome não encontrado
Sal de adição,g,"0,25","0,14",BRC0690N,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0690N,Nome não encontrado
Gordura de adição,g,-,-,BRC0690N,Nome não encontrado
Proteína vegetal,g,-,-,BRC0690N,Nome não encontrado
Proteína animal,g,-,-,BRC0690N,Nome não encontrado
