componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,25,10,BRC0595B,Nome não encontrado
Energia,kcal,6,2,BRC0595B,Nome não encontrado
Umidade,g,"97,7","39,1",BRC0595B,Nome não encontrado
Carboidrato total,g,"1,50","0,60",BRC0595B,Nome não encontrado
Carboidrato disponível,g,"0,26","0,10",BRC0595B,Nome não encontrado
Proteína,g,"0,41","0,16",BRC0595B,Nome não encontrado
Lipídios,g,"0,11","0,04",BRC0595B,Nome não encontrado
Fibra alimentar,g,"1,24","0,50",BRC0595B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0595B,Nome não encontrado
Cinzas,g,"0,28","0,11",BRC0595B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0595B,Nome não encontrado
Ácidos graxos saturados,g,"0,03","0,01",BRC0595B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,01",BRC0595B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,02",BRC0595B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0595B,Nome não encontrado
Cálcio,mg,"11,7","4,68",BRC0595B,Nome não encontrado
Ferro,mg,"0,22","0,09",BRC0595B,Nome não encontrado
Sódio,mg,"5,93","2,37",BRC0595B,Nome não encontrado
Magnésio,mg,"4,65","1,86",BRC0595B,Nome não encontrado
Fósforo,mg,"15,7","6,28",BRC0595B,Nome não encontrado
Potássio,mg,110,"44,1",BRC0595B,Nome não encontrado
Manganês,mg,"0,10","0,04",BRC0595B,Nome não encontrado
Zinco,mg,"0,18","0,07",BRC0595B,Nome não encontrado
Cobre,mg,"0,02","0,01",BRC0595B,Nome não encontrado
Selênio,mcg,"0,20","0,08",BRC0595B,Nome não encontrado
Vitamina A (RE),mcg,317,126,BRC0595B,Nome não encontrado
Vitamina A (RAE),mcg,158,"63,4",BRC0595B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0595B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,05",BRC0595B,Nome não encontrado
Tiamina,mg,"0,02","0,01",BRC0595B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0595B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0595B,Nome não encontrado
Vitamina B6,mg,"0,03","0,01",BRC0595B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0595B,Nome não encontrado
Vitamina C,mg,"8,89","3,55",BRC0595B,Nome não encontrado
Equivalente de folato,mcg,"13,3","5,30",BRC0595B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0595B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0595B,Nome não encontrado
Gordura de adição,g,-,-,BRC0595B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0595B,Nome não encontrado
Proteína animal,g,-,-,BRC0595B,Nome não encontrado
