componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,635,508,BRC0274E,Nome não encontrado
Energia,kcal,152,121,BRC0274E,Nome não encontrado
Umidade,g,"70,5","56,4",BRC0274E,Nome não encontrado
Carboidrato total,g,"5,98","4,78",BRC0274E,Nome não encontrado
Carboidrato disponível,g,"5,23","4,18",BRC0274E,Nome não encontrado
Proteína,g,"13,5","10,8",BRC0274E,Nome não encontrado
Lipídios,g,"8,35","6,68",BRC0274E,Nome não encontrado
Fibra alimentar,g,"0,75","0,60",BRC0274E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0274E,Nome não encontrado
Cinzas,g,"1,60","1,28",BRC0274E,Nome não encontrado
Colesterol,mg,"48,6","38,9",BRC0274E,Nome não encontrado
Ácidos graxos saturados,g,"4,03","3,22",BRC0274E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,80","1,44",BRC0274E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,16","0,92",BRC0274E,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,06",BRC0274E,Nome não encontrado
Cálcio,mg,256,204,BRC0274E,Nome não encontrado
Ferro,mg,"1,79","1,43",BRC0274E,Nome não encontrado
Sódio,mg,331,265,BRC0274E,Nome não encontrado
Magnésio,mg,"38,1","30,5",BRC0274E,Nome não encontrado
Fósforo,mg,143,115,BRC0274E,Nome não encontrado
Potássio,mg,185,148,BRC0274E,Nome não encontrado
Manganês,mg,"0,21","0,16",BRC0274E,Nome não encontrado
Zinco,mg,"3,76","3,01",BRC0274E,Nome não encontrado
Cobre,mg,"0,57","0,45",BRC0274E,Nome não encontrado
Selênio,mcg,"2,25","1,80",BRC0274E,Nome não encontrado
Vitamina A (RE),mcg,209,167,BRC0274E,Nome não encontrado
Vitamina A (RAE),mcg,110,"88,3",BRC0274E,Nome não encontrado
Vitamina D,mcg,"0,04","0,03",BRC0274E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,39","2,71",BRC0274E,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0274E,Nome não encontrado
Riboflavina,mg,"0,20","0,16",BRC0274E,Nome não encontrado
Niacina,mg,"2,49","1,99",BRC0274E,Nome não encontrado
Vitamina B6,mg,"0,04","0,03",BRC0274E,Nome não encontrado
Vitamina B12,mcg,"2,22","1,78",BRC0274E,Nome não encontrado
Vitamina C,mg,"4,12","3,30",BRC0274E,Nome não encontrado
Equivalente de folato,mcg,"45,9","36,7",BRC0274E,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0274E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0274E,Nome não encontrado
Gordura de adição,g,-,-,BRC0274E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0274E,Nome não encontrado
Proteína animal,g,-,-,BRC0274E,Nome não encontrado
